hour,global_seed,R_sk-BB84,R_sk_std-BB84,R_sk_sem-BB84,QBER_total-BB84,QBER_total_std-BB84,QBER_total_sem-BB84,QBER_est-BB84,QBER_est_std-BB84,QBER_est_sem-BB84,Throughputs-BB84,Throughputs_std-BB84,Throughputs_sem-BB84,Throughput_final-BB84,Throughput_final_std-BB84,Throughput_final_sem-BB84,Latency-BB84,Loss-BB84,R_s-BB84,R_s_std-BB84,R_s_sem-BB84,N_keys-BB84,N_replicas-BB84,R_sk-B92,R_sk_std-B92,R_sk_sem-B92,QBER_total-B92,QBER_total_std-B92,QBER_total_sem-B92,QBER_est-B92,QBER_est_std-B92,QBER_est_sem-B92,Throughputs-B92,Throughputs_std-B92,Throughputs_sem-B92,Throughput_final-B92,Throughput_final_std-B92,Throughput_final_sem-B92,Latency-B92,Loss-B92,R_s-B92,R_s_std-B92,R_s_sem-B92,N_keys-B92,N_replicas-B92,R_sk-COW,R_sk_std-COW,R_sk_sem-COW,QBER_total-COW,QBER_total_std-COW,QBER_total_sem-COW,QBER_est-COW,QBER_est_std-COW,QBER_est_sem-COW,Throughputs-COW,Throughputs_std-COW,Throughputs_sem-COW,Throughput_final-COW,Throughput_final_std-COW,Throughput_final_sem-COW,Latency-COW,Loss-COW,R_s-COW,R_s_std-COW,R_s_sem-COW,Visibility-COW,Visibility_std-COW,Visibility_sem-COW,N_keys-COW,N_replicas-COW,R_sk-BB84+Eve,R_sk_std-BB84+Eve,R_sk_sem-BB84+Eve,QBER_total-BB84+Eve,QBER_total_std-BB84+Eve,QBER_total_sem-BB84+Eve,QBER_est-BB84+Eve,QBER_est_std-BB84+Eve,QBER_est_sem-BB84+Eve,Throughputs-BB84+Eve,Throughputs_std-BB84+Eve,Throughputs_sem-BB84+Eve,Throughput_final-BB84+Eve,Throughput_final_std-BB84+Eve,Throughput_final_sem-BB84+Eve,Latency-BB84+Eve,Loss-BB84+Eve,R_s-BB84+Eve,R_s_std-BB84+Eve,R_s_sem-BB84+Eve,N_keys-BB84+Eve,N_replicas-BB84+Eve,R_sk-B92+Eve,R_sk_std-B92+Eve,R_sk_sem-B92+Eve,QBER_total-B92+Eve,QBER_total_std-B92+Eve,QBER_total_sem-B92+Eve,QBER_est-B92+Eve,QBER_est_std-B92+Eve,QBER_est_sem-B92+Eve,Throughputs-B92+Eve,Throughputs_std-B92+Eve,Throughputs_sem-B92+Eve,Throughput_final-B92+Eve,Throughput_final_std-B92+Eve,Throughput_final_sem-B92+Eve,Latency-B92+Eve,Loss-B92+Eve,R_s-B92+Eve,R_s_std-B92+Eve,R_s_sem-B92+Eve,N_keys-B92+Eve,N_replicas-B92+Eve,R_sk-COW+Eve,R_sk_std-COW+Eve,R_sk_sem-COW+Eve,QBER_total-COW+Eve,QBER_total_std-COW+Eve,QBER_total_sem-COW+Eve,QBER_est-COW+Eve,QBER_est_std-COW+Eve,QBER_est_sem-COW+Eve,Throughputs-COW+Eve,Throughputs_std-COW+Eve,Throughputs_sem-COW+Eve,Throughput_final-COW+Eve,Throughput_final_std-COW+Eve,Throughput_final_sem-COW+Eve,Latency-COW+Eve,Loss-COW+Eve,R_s-COW+Eve,R_s_std-COW+Eve,R_s_sem-COW+Eve,Visibility-COW+Eve,Visibility_std-COW+Eve,Visibility_sem-COW+Eve,N_keys-COW+Eve,N_replicas-COW+Eve,R_sk-BBM92,R_sk_std-BBM92,R_sk_sem-BBM92,QBER_total-BBM92,QBER_total_std-BBM92,QBER_total_sem-BBM92,QBER_est-BBM92,QBER_est_std-BBM92,QBER_est_sem-BBM92,Throughputs-BBM92,Throughputs_std-BBM92,Throughputs_sem-BBM92,Throughput_final-BBM92,Throughput_final_std-BBM92,Throughput_final_sem-BBM92,Latency-BBM92,Loss-BBM92,R_s-BBM92,R_s_std-BBM92,R_s_sem-BBM92,N_keys-BBM92,N_replicas-BBM92,R_sk-E91,R_sk_std-E91,R_sk_sem-E91,QBER_total-E91,QBER_total_std-E91,QBER_total_sem-E91,QBER_est-E91,QBER_est_std-E91,QBER_est_sem-E91,Throughputs-E91,Throughputs_std-E91,Throughputs_sem-E91,Throughput_final-E91,Throughput_final_std-E91,Throughput_final_sem-E91,Latency-E91,Loss-E91,R_s-E91,R_s_std-E91,R_s_sem-E91,CHSH_S-E91,CHSH_S_std-E91,CHSH_S_sem-E91,N_keys-E91,N_replicas-E91,R_sk-BBM92+Eve,R_sk_std-BBM92+Eve,R_sk_sem-BBM92+Eve,QBER_total-BBM92+Eve,QBER_total_std-BBM92+Eve,QBER_total_sem-BBM92+Eve,QBER_est-BBM92+Eve,QBER_est_std-BBM92+Eve,QBER_est_sem-BBM92+Eve,Throughputs-BBM92+Eve,Throughputs_std-BBM92+Eve,Throughputs_sem-BBM92+Eve,Throughput_final-BBM92+Eve,Throughput_final_std-BBM92+Eve,Throughput_final_sem-BBM92+Eve,Latency-BBM92+Eve,Loss-BBM92+Eve,R_s-BBM92+Eve,R_s_std-BBM92+Eve,R_s_sem-BBM92+Eve,N_keys-BBM92+Eve,N_replicas-BBM92+Eve,R_sk-E91+Eve,R_sk_std-E91+Eve,R_sk_sem-E91+Eve,QBER_total-E91+Eve,QBER_total_std-E91+Eve,QBER_total_sem-E91+Eve,QBER_est-E91+Eve,QBER_est_std-E91+Eve,QBER_est_sem-E91+Eve,Throughputs-E91+Eve,Throughputs_std-E91+Eve,Throughputs_sem-E91+Eve,Throughput_final-E91+Eve,Throughput_final_std-E91+Eve,Throughput_final_sem-E91+Eve,Latency-E91+Eve,Loss-E91+Eve,R_s-E91+Eve,R_s_std-E91+Eve,R_s_sem-E91+Eve,CHSH_S-E91+Eve,CHSH_S_std-E91+Eve,CHSH_S_sem-E91+Eve,N_keys-E91+Eve,N_replicas-E91+Eve
0,20260805,0.11670065999999998,0.0003532712668757503,0.00015798771344632947,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,1954144.81701459,0.0,0.0,806209.9308266283,0.0,0.0,0.013111499996,0.1597065680820472,0.272984,0.0008263655365514725,0.0003695619027984359,25,5,0.057954689999999996,0.0009693019036915203,0.0004334849894748387,1.6000000000000003e-05,2.1908902300206645e-05,9.797958971132712e-06,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,1027987.0946133735,0.0,0.0,425511.434258564,509.0127698362966,227.63743095388273,0.018111499992,0.1597065680820472,0.13569199999999998,0.0021036919926643183,0.0009407996598638809,25,5,0.08435206860000001,0.0010085906046594431,0.00045105543069722616,0.0,0.0,0.0,0.0,0.0,0.0,489800.8245088869,14907.119852980002,6666.666667999991,306949.13852521614,8325.5688990395,3723.3076019220807,0.028111499996,0.1597065680820472,0.131298,0.0011776969049802136,0.0005266820672853737,0.976240658371478,0.004145549561659379,0.0018539461247929652,25,5,0.0,0.0,0.0,0.224492,0.0013282017918976243,0.0005939898989040234,0.22198400000000001,0.0027927907189762738,0.001248973978912292,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.27204,0.0012683847996566467,0.0005672389267319428,25,5,0.0,0.0,0.0,0.30798000000000003,0.002089641117512727,0.0009345159174674167,0.309184,0.004141651844373189,0.001852203012631166,1453047.8055698175,0.0,0.0,0.0,0.0,0.0,0.015611499994,0.1597065680820472,0.19867200000000002,0.0022276265396156568,0.0009962248742126473,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,516467.49118088686,0.0,0.0,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.132146,0.0006204675656309579,0.0002774815309169268,0.011552262746413945,0.01021718678357805,0.00456926483737859,25,5,0.07499033999999999,0.00038071029241406023,0.00017025881871433223,8.000000000000001e-06,1.0954451150103323e-05,4.898979485566356e-06,0.0,0.0,0.0,528451.2560838609,0.0,0.0,218492.1624821385,2.9103830456733704e-11,1.3015628661377062e-11,0.023734150023,0.159878422950533,0.17541599999999996,0.0008905503916118418,0.00039826624260662737,25,5,0.054829064399999995,0.002301020328467088,0.0010290475744122608,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,0.0,0.0,0.0,238428.4513383819,0.0,0.0,163818.65592113245,6108.843167976143,2731.9577174959645,0.046694325051,0.159878422950533,0.078456,0.0008292647345691223,0.00037085846356797546,-2.824722137978209,0.018544420624491284,0.008293317023942322,25,5,0.0,0.0,0.0,0.226724,0.0008479858489385309,0.00037923080043688457,0.22377600000000003,0.0034573515875594807,0.0015461746343799628,528451.2560838609,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.17776799999999998,0.0018412821619730121,0.0008234464159858866,25,5,0.0,0.0,0.0,0.227224,0.000529225849708794,0.00023667699507979014,0.22849599999999998,0.0038184394718261475,0.0017076580453943317,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.079188,0.000993639773761097,0.0004443692158554649,-1.5594776424531187,0.010692952921266942,0.0047820339224315675,25,5
1,20260805,0.11765498,0.0009090555583956297,0.0004065420047793315,4.000000000000001e-06,8.944271909999161e-06,4.000000000000001e-06,1.6000000000000003e-05,3.5777087639996646e-05,1.6000000000000003e-05,1954144.81701459,0.0,0.0,806057.3929781282,341.08499838797945,152.53784850018565,0.013111499996,0.1597065680820472,0.275344,0.0022075053793818864,0.000987226417798872,25,5,0.05772775,0.0008081567159282873,0.0003614186706577275,8.000000000000001e-06,1.0954451150103324e-05,4.898979485566357e-06,3.2000000000000005e-05,4.38178046004133e-05,1.9595917942265427e-05,1027987.0946133735,0.0,0.0,425393.2899065778,625.9686376495035,279.9416851134448,0.018111499992,0.1597065680820472,0.135164,0.0017788985356112913,0.0007955476101403356,25,5,0.08515476520000001,0.0004467391073464515,0.00019978780244684822,8.000000000000001e-06,1.0954451150103324e-05,4.898979485566357e-06,0.0,0.0,0.0,509800.82451288693,14907.119852980002,6666.666667999991,321570.81360771984,8482.121471709614,3793.3200408306507,0.028111499996,0.1597065680820472,0.131814,0.0008486341968127543,0.0003795207504208508,0.9800261362565929,0.002587750205266914,0.0011572770735531707,25,5,0.0,0.0,0.0,0.225736,0.0016239704430807706,0.0007262616608358112,0.223744,0.002304361082816669,0.0010305416051766187,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.27289199999999997,0.0018119381887912074,0.0008103233922329974,25,5,0.0,0.0,0.0,0.311224,0.0014515095590453342,0.0006491348088032224,0.310656,0.005696988678240453,0.0025477707903184656,1453047.8055698175,0.0,0.0,0.0,0.0,0.0,0.015611499994,0.1597065680820472,0.196812,0.0019083815132200348,0.0008534541581127822,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,509800.82451288693,14907.119852980004,6666.666667999992,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.13158799999999998,0.0006065228767326179,0.0002712452764565718,0.011768290149554939,0.009804419347045281,0.00438466962798147,25,5,0.07566827999999999,0.0005974704057524545,0.0002671968883613739,2.0000000000000005e-05,2e-05,8.94427190999916e-06,3.2000000000000005e-05,7.155417527999328e-05,3.2000000000000005e-05,528451.2560838609,0.0,0.0,218285.94542906331,461.1153487958525,206.2170530752104,0.023734150023,0.159878422950533,0.17716800000000002,0.0011781850448889573,0.0005269003700890699,25,5,0.055799792,0.0016228841520872631,0.0007257758567348455,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,239991.91659305262,2140.862969646764,957.4230261284467,167901.61609706754,5624.180483891988,2515.209975942029,0.046694325051,0.159878422950533,0.07844799999999999,0.00047552076715954536,0.0002126593520163186,-2.8269504436177146,0.006769281239912944,0.003027314602251881,25,5,0.0,0.0,0.0,0.225944,0.0018815631799118649,0.0008414606348487193,0.22339199999999998,0.005306780568291858,0.0023732644184751117,528451.2560838609,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.17744,0.0010627323275406604,0.0004752683452534977,25,5,0.0,0.0,0.0,0.22405600000000003,0.0018452858857098558,0.000825236935673629,0.22475199999999998,0.002684831465846602,0.0012006931331526814,239210.18396571727,1748.0072949513612,781.7326273353538,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.07922399999999999,0.0020363398537572284,0.0009106788676586286,-1.5575617370669008,0.011657600935119642,0.005213437629098526,25,5
2,20260805,0.11634747999999999,0.0005640629803045096,0.0002522566335104017,1.6000000000000003e-05,2.6076809620810595e-05,1.16619037896906e-05,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,1954144.81701459,0.0,0.0,805809.9308263084,894.4271917154631,400.0000003200024,0.013111499996,0.1597065680820472,0.272288,0.0014964357654105968,0.0006692264190840046,25,5,0.05925492,0.0007379199834670433,0.00033000784899756593,2.0000000000000005e-05,2.8284271247461906e-05,1.2649110640673518e-05,0.0,0.0,0.0,1027987.0946133735,0.0,0.0,425850.4327640863,0.0,0.0,0.018111499992,0.1597065680820472,0.138608,0.0017261286162971732,0.000771948184789626,25,5,0.0848899568,0.0009446573174949251,0.00042246359547225076,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,489800.8245088869,14907.119852980002,6666.666667999991,308913.0542184529,10243.255366111154,4580.923061902807,0.028111499996,0.1597065680820472,0.131288,0.0014277674880736006,0.0006385170318793382,0.9806056956776157,0.0016991724970748833,0.0007598930417915003,25,5,0.0,0.0,0.0,0.224288,0.0013285029168202819,0.0005941245660633798,0.22435199999999997,0.0035020451167853397,0.0015661621882806418,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.272148,0.0017461156891798433,0.0007808866755170047,25,5,0.0,0.0,0.0,0.311156,0.0018054030021023189,0.0008074007678965961,0.310912,0.0038614401458523413,0.0017268885314345075,1457244.9388342202,9385.075289829974,4197.1332644026725,0.0,0.0,0.0,0.0153614999942,0.1597065680820472,0.19897199999999998,0.0032882700619018537,0.0014705590773579972,25,5,0.0,0.0,0.0,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,509800.82451288693,14907.119852980002,6666.666667999991,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.132214,0.0008358708034140246,0.00037381278736822444,0.010060907829238176,0.01053473667261133,0.004711277465003777,25,5,0.07602147,0.0005280135552237274,0.00023613484050431872,2e-05,1.4142135623730951e-05,6.324555320336758e-06,0.0,0.0,0.0,528451.2560838609,0.0,0.0,218492.1624821385,2.9103830456733704e-11,1.3015628661377062e-11,0.023734150023,0.159878422950533,0.177828,0.0012351194274239222,0.0005523622000101016,25,5,0.0562803156,0.0005755904763534626,0.00025741188646556554,8.000000000000001e-06,1.0954451150103324e-05,4.898979485566357e-06,3.2000000000000005e-05,4.38178046004133e-05,1.9595917942265427e-05,238428.4513383819,0.0,0.0,168144.9345345396,1990.5970678871097,890.2220719214681,0.046694325051,0.159878422950533,0.078452,0.0014177164737704043,0.0006340220816343843,-2.8297986420603682,0.005155124275287824,0.002305441662400583,25,5,0.0,0.0,0.0,0.22663200000000003,0.0009827105372387074,0.0004394815126942176,0.228688,0.004849280358981118,0.0021686641049272724,528451.2560838609,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.175992,0.0011432934881298066,0.0005112963915382193,25,5,0.0,0.0,0.0,0.22548399999999996,0.0011987827159247808,0.0005361119286119259,0.224176,0.0033692254302732333,0.0015067634187223855,240773.649220388,2140.8629696467697,957.4230261284491,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.078968,0.0012860482106048794,0.0005751382442508952,-1.555508743938823,0.006267901943068862,0.0028030909642009984,25,5
3,20260805,0.11665191,0.0006088428639640929,0.00027228280628787375,1.2000000000000002e-05,1.788854381999832e-05,8.000000000000001e-06,1.6000000000000003e-05,3.5777087639996646e-05,1.6000000000000003e-05,1954144.81701459,0.0,0.0,806057.3929781282,341.08499838797945,152.53784850018565,0.013111499996,0.1597065680820472,0.272996,0.001538206748132388,0.0006879069704545834,25,5,0.05803687240000001,0.0003412875348716938,0.00015262842556928747,4.800000000000001e-05,3.8987177379235857e-05,1.7435595774162695e-05,6.400000000000001e-05,6.693280212272606e-05,2.9933259094191536e-05,1027987.0946133735,0.0,0.0,424972.7184776699,891.9558887049133,398.89480001508457,0.018111499992,0.1597065680820472,0.136004,0.0009509363806270025,0.0004252716778719183,25,5,0.08527504820000001,0.0014057835698370103,0.0006286855247615756,2.0000000000000005e-05,2e-05,8.94427190999916e-06,0.0,0.0,0.0,503134.15784488694,18257.418587156997,8164.965810910243,318306.4272171484,12588.429760679453,5629.7169349721335,0.028111499996,0.1597065680820472,0.131586,0.0016281216170790282,0.0007281181222851179,0.982131297528424,0.0032775523630471422,0.0014657659767176958,25,5,0.0,0.0,0.0,0.225172,0.0006435215614103277,0.0002877915912600596,0.226592,0.001622442602990931,0.0007255783899758851,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.273092,0.0020937335073977275,0.0009363460898620755,25,5,0.0,0.0,0.0,0.308836,0.0018323973368240677,0.0008194730013856387,0.306944,0.004305679969528607,0.0019255586202450378,1453047.8055698175,0.0,0.0,0.0,0.0,0.0,0.015611499994,0.1597065680820472,0.19756400000000002,0.0014252999684276953,0.0006374135235465261,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503134.15784488694,18257.418587156997,8164.965810910243,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.13099,0.0011992914574864792,0.0005363394447549133,0.016926832732272395,0.01564555483912521,0.006996904833196951,25,5,0.07581163,0.0007977009759302038,0.0003567427215795718,2.4000000000000004e-05,2.60768096208106e-05,1.1661903789690601e-05,4.800000000000001e-05,4.381780460041329e-05,1.9595917942265424e-05,532516.2657460048,9089.637933747079,4065.0096621438393,219942.43686638688,3769.7893440125813,1685.9010468132942,0.023734150023,0.159878422950533,0.17758000000000002,0.0018055470085267845,0.0008074651695274565,25,5,0.056499506399999996,0.0006633638605025164,0.0002966653371800629,2.4000000000000004e-05,1.6733200530681514e-05,7.483314773547884e-06,1.6000000000000003e-05,3.5777087639996646e-05,1.6000000000000003e-05,238428.4513383819,0.0,0.0,169824.82566881826,81.80674140372764,36.58508695929631,0.046694325051,0.159878422950533,0.077968,0.0008947178326153965,0.000400129978881861,-2.8387962740060226,0.006999018237126734,0.0031300561107952237,25,5,0.0,0.0,0.0,0.223996,0.0013702116624813875,0.0006127772841742761,0.22092799999999996,0.0013805506147910706,0.0006174010042103921,528451.2560838609,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.17821199999999998,0.0016114341438606729,0.000720655257387328,25,5,0.0,0.0,0.0,0.22372399999999998,0.002146224592161789,0.0009598208166111046,0.22412799999999997,0.003030300315150299,0.001355191499383021,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.07868800000000001,0.0008757396873500648,0.0003916426943018315,-1.5606658259528152,0.01041443289682346,0.004657475980881462,25,5
4,20260805,0.11664936,0.0007481469853912352,0.00033458150329926877,1.2000000000000002e-05,1.7888543819998323e-05,8.000000000000001e-06,0.0,0.0,0.0,1954144.81701459,0.0,0.0,806209.9308266283,0.0,0.0,0.013111499996,0.1597065680820472,0.27286400000000005,0.0017500514278157707,0.0007826467913433258,25,5,0.05848594,0.0005075005251228777,0.00022696113455831886,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,1027987.0946133735,0.0,0.0,425540.00568715826,453.6046277425388,202.85815650816073,0.018111499992,0.1597065680820472,0.136936,0.0012285275739681244,0.0005494142335251255,25,5,0.0858093636,0.0008327428466950652,0.00037241392259737034,8.000000000000001e-06,1.0954451150103323e-05,4.898979485566356e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,509800.82451288693,14907.119852980004,6666.666667999992,322142.6754437329,10530.968219485954,4709.592161532104,0.028111499996,0.1597065680820472,0.13260199999999997,0.0003499571402329148,0.0001565055909544448,0.9813329779748077,0.006827753380665272,0.003053464138554309,25,5,0.0,0.0,0.0,0.224068,0.002019831676155238,0.0009032961861980905,0.22347200000000003,0.004932050283604176,0.002205679940517211,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.27345600000000003,0.002071057700789662,0.0009262051608580207,25,5,0.0,0.0,0.0,0.31037600000000004,0.001641365285364596,0.0007340408707967154,0.31124799999999997,0.0046574155923645045,0.0020828595727988963,1440108.7387482228,17717.546928135256,7923.527865170602,0.0,0.0,0.0,0.015111499994399999,0.1597065680820472,0.197848,0.0011032316166608017,0.0004933801779561084,25,5,0.0,0.0,0.0,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,0.0,0.0,0.0,509800.82451288693,14907.119852980002,6666.666667999991,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.13075,0.001151086443322122,0.0005147815070493447,0.012354439183859561,0.014736467556268213,0.006590348640807186,25,5,0.0756504,0.0011281464997951291,0.0005045224524240723,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,0.0,0.0,0.0,536581.2754081485,11132.487442163176,4978.599735867923,221967.74574327143,4759.138381524729,2128.3513870835245,0.023734150023,0.159878422950533,0.17696,0.002638939180807332,0.0011801694793545606,25,5,0.05725587759999999,0.0018663578870963657,0.0008346606211780702,2.4000000000000004e-05,2.60768096208106e-05,1.1661903789690601e-05,3.2000000000000005e-05,7.155417527999328e-05,3.2000000000000005e-05,239210.1839657173,1748.0072949513615,781.7326273353538,169443.89479968496,2348.4021353323415,1050.2373626217552,0.046694325051,0.159878422950533,0.07948,0.002178072542409917,0.0009740636529508735,-2.8323595646879243,0.007906799988661622,0.0035360284518283903,25,5,0.0,0.0,0.0,0.22443600000000002,0.001758715440314315,0.0007865214555242564,0.22305599999999998,0.0029007033629793893,0.0012972339804368323,532516.2657460048,9089.637933747079,4065.0096621438393,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.17859600000000003,0.00196414867054406,0.0008783939890504714,25,5,0.0,0.0,0.0,0.223764,0.0022279766605599743,0.0009963814530590154,0.22475199999999998,0.005086326768897182,0.0022746744822061925,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.07926000000000001,0.00047138094997570767,0.00021080796948882202,-1.5586253378413608,0.01014846053131694,0.004538529522999662,25,5
5,20260805,0.11679363999999999,0.001060378254680853,0.0004742155718657944,1.2000000000000002e-05,1.788854381999832e-05,8.000000000000001e-06,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,1954144.81701459,0.0,0.0,805657.3929778081,873.9571664464573,390.84552671947534,0.013111499996,0.1597065680820472,0.27345600000000003,0.0024508937145457563,0.0010960729902702551,25,5,0.0579163,0.0005081661527000824,0.0002272588122603845,2.4000000000000004e-05,1.6733200530681514e-05,7.483314773547884e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,1027987.0946133735,0.0,0.0,425621.86133533204,511.10125240880626,228.57142875427377,0.018111499992,0.1597065680820472,0.13553600000000002,0.0010779053761810471,0.0004820539388906608,25,5,0.085471288,0.00046778141619029654,0.00020919820904252473,8.000000000000001e-06,1.0954451150103324e-05,4.898979485566357e-06,0.0,0.0,0.0,516467.49118088686,0.0,0.0,325461.36889726686,1315.074400800579,588.1191511319797,0.028111499996,0.1597065680820472,0.132502,0.0004777237695572673,0.00021364456463949884,0.978986747939536,0.0027475064262724425,0.0012287222275525391,25,5,0.0,0.0,0.0,0.225048,0.002199118005019279,0.0009834754699533663,0.22575999999999996,0.0018478095139921756,0.0008263655365514707,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.272996,0.00242773145137597,0.0010857145112781786,25,5,0.0,0.0,0.0,0.31057199999999996,0.0011234411422055093,0.0005024181525383054,0.31124799999999997,0.0028792221171698527,0.001287627275262531,1440108.738748223,17717.54692813513,7923.527865170546,0.0,0.0,0.0,0.015111499994400002,0.1597065680820472,0.197772,0.0014217313388963627,0.0006358175839028115,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,503134.15784488694,18257.418587156997,8164.965810910243,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.131274,0.0008350628718845117,0.0003734514694039932,0.024773624005350416,0.009723053085315386,0.004348281529520852,25,5,0.07626993,0.0004926682854619305,0.0002203279553302296,1.6000000000000003e-05,2.190890230020665e-05,9.797958971132714e-06,3.2000000000000005e-05,4.38178046004133e-05,1.9595917942265427e-05,532516.2657460048,9089.637933747079,4065.0096621438393,220026.7036295978,4007.502202166746,1792.2094688049897,0.023734150023,0.159878422950533,0.178572,0.0009943440048594881,0.0004446841575770393,25,5,0.0558430188,0.0009132911554686152,0.00040843622137543044,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,239210.1839657173,1748.0072949513615,781.7326273353538,168417.1085931262,801.9384731358675,358.6377879408377,0.046694325051,0.159878422950533,0.077988,0.0011634087845637023,0.0005202922255809693,-2.8287591443790125,0.007333317180268023,0.003279559143129276,25,5,0.0,0.0,0.0,0.22354400000000002,0.0015097284524045948,0.0006751710894284459,0.22094399999999997,0.0019987195901376474,0.0008938545743016595,532516.2657460046,9089.637933747079,4065.0096621438393,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.17754399999999998,0.0007325844661197535,0.00032762173310083205,25,5,0.0,0.0,0.0,0.226192,0.0006827298147876711,0.00030532605522621474,0.225936,0.0016813328046523077,0.0007519148888005869,238428.4513383819,2.9103830456733704e-11,1.3015628661377062e-11,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.07955600000000002,0.001087235025190048,0.00048622628476872865,-1.557250275064733,0.006787916726539417,0.003035648645229997,25,5
