f_bits_reveal_qber,global_seed,R_sk-BB84,R_sk_std-BB84,R_sk_sem-BB84,QBER_total-BB84,QBER_total_std-BB84,QBER_total_sem-BB84,QBER_est-BB84,QBER_est_std-BB84,QBER_est_sem-BB84,Throughputs-BB84,Throughputs_std-BB84,Throughputs_sem-BB84,Throughput_final-BB84,Throughput_final_std-BB84,Throughput_final_sem-BB84,Latency-BB84,Loss-BB84,R_s-BB84,R_s_std-BB84,R_s_sem-BB84,N_keys-BB84,N_replicas-BB84,R_sk-B92,R_sk_std-B92,R_sk_sem-B92,QBER_total-B92,QBER_total_std-B92,QBER_total_sem-B92,QBER_est-B92,QBER_est_std-B92,QBER_est_sem-B92,Throughputs-B92,Throughputs_std-B92,Throughputs_sem-B92,Throughput_final-B92,Throughput_final_std-B92,Throughput_final_sem-B92,Latency-B92,Loss-B92,R_s-B92,R_s_std-B92,R_s_sem-B92,N_keys-B92,N_replicas-B92,R_sk-COW,R_sk_std-COW,R_sk_sem-COW,QBER_total-COW,QBER_total_std-COW,QBER_total_sem-COW,QBER_est-COW,QBER_est_std-COW,QBER_est_sem-COW,Throughputs-COW,Throughputs_std-COW,Throughputs_sem-COW,Throughput_final-COW,Throughput_final_std-COW,Throughput_final_sem-COW,Latency-COW,Loss-COW,R_s-COW,R_s_std-COW,R_s_sem-COW,Visibility-COW,Visibility_std-COW,Visibility_sem-COW,N_keys-COW,N_replicas-COW,R_sk-BB84+Eve,R_sk_std-BB84+Eve,R_sk_sem-BB84+Eve,QBER_total-BB84+Eve,QBER_total_std-BB84+Eve,QBER_total_sem-BB84+Eve,QBER_est-BB84+Eve,QBER_est_std-BB84+Eve,QBER_est_sem-BB84+Eve,Throughputs-BB84+Eve,Throughputs_std-BB84+Eve,Throughputs_sem-BB84+Eve,Throughput_final-BB84+Eve,Throughput_final_std-BB84+Eve,Throughput_final_sem-BB84+Eve,Latency-BB84+Eve,Loss-BB84+Eve,R_s-BB84+Eve,R_s_std-BB84+Eve,R_s_sem-BB84+Eve,N_keys-BB84+Eve,N_replicas-BB84+Eve,R_sk-B92+Eve,R_sk_std-B92+Eve,R_sk_sem-B92+Eve,QBER_total-B92+Eve,QBER_total_std-B92+Eve,QBER_total_sem-B92+Eve,QBER_est-B92+Eve,QBER_est_std-B92+Eve,QBER_est_sem-B92+Eve,Throughputs-B92+Eve,Throughputs_std-B92+Eve,Throughputs_sem-B92+Eve,Throughput_final-B92+Eve,Throughput_final_std-B92+Eve,Throughput_final_sem-B92+Eve,Latency-B92+Eve,Loss-B92+Eve,R_s-B92+Eve,R_s_std-B92+Eve,R_s_sem-B92+Eve,N_keys-B92+Eve,N_replicas-B92+Eve,R_sk-COW+Eve,R_sk_std-COW+Eve,R_sk_sem-COW+Eve,QBER_total-COW+Eve,QBER_total_std-COW+Eve,QBER_total_sem-COW+Eve,QBER_est-COW+Eve,QBER_est_std-COW+Eve,QBER_est_sem-COW+Eve,Throughputs-COW+Eve,Throughputs_std-COW+Eve,Throughputs_sem-COW+Eve,Throughput_final-COW+Eve,Throughput_final_std-COW+Eve,Throughput_final_sem-COW+Eve,Latency-COW+Eve,Loss-COW+Eve,R_s-COW+Eve,R_s_std-COW+Eve,R_s_sem-COW+Eve,Visibility-COW+Eve,Visibility_std-COW+Eve,Visibility_sem-COW+Eve,N_keys-COW+Eve,N_replicas-COW+Eve,R_sk-BBM92,R_sk_std-BBM92,R_sk_sem-BBM92,QBER_total-BBM92,QBER_total_std-BBM92,QBER_total_sem-BBM92,QBER_est-BBM92,QBER_est_std-BBM92,QBER_est_sem-BBM92,Throughputs-BBM92,Throughputs_std-BBM92,Throughputs_sem-BBM92,Throughput_final-BBM92,Throughput_final_std-BBM92,Throughput_final_sem-BBM92,Latency-BBM92,Loss-BBM92,R_s-BBM92,R_s_std-BBM92,R_s_sem-BBM92,N_keys-BBM92,N_replicas-BBM92,R_sk-E91,R_sk_std-E91,R_sk_sem-E91,QBER_total-E91,QBER_total_std-E91,QBER_total_sem-E91,QBER_est-E91,QBER_est_std-E91,QBER_est_sem-E91,Throughputs-E91,Throughputs_std-E91,Throughputs_sem-E91,Throughput_final-E91,Throughput_final_std-E91,Throughput_final_sem-E91,Latency-E91,Loss-E91,R_s-E91,R_s_std-E91,R_s_sem-E91,CHSH_S-E91,CHSH_S_std-E91,CHSH_S_sem-E91,N_keys-E91,N_replicas-E91,R_sk-BBM92+Eve,R_sk_std-BBM92+Eve,R_sk_sem-BBM92+Eve,QBER_total-BBM92+Eve,QBER_total_std-BBM92+Eve,QBER_total_sem-BBM92+Eve,QBER_est-BBM92+Eve,QBER_est_std-BBM92+Eve,QBER_est_sem-BBM92+Eve,Throughputs-BBM92+Eve,Throughputs_std-BBM92+Eve,Throughputs_sem-BBM92+Eve,Throughput_final-BBM92+Eve,Throughput_final_std-BBM92+Eve,Throughput_final_sem-BBM92+Eve,Latency-BBM92+Eve,Loss-BBM92+Eve,R_s-BBM92+Eve,R_s_std-BBM92+Eve,R_s_sem-BBM92+Eve,N_keys-BBM92+Eve,N_replicas-BBM92+Eve,R_sk-E91+Eve,R_sk_std-E91+Eve,R_sk_sem-E91+Eve,QBER_total-E91+Eve,QBER_total_std-E91+Eve,QBER_total_sem-E91+Eve,QBER_est-E91+Eve,QBER_est_std-E91+Eve,QBER_est_sem-E91+Eve,Throughputs-E91+Eve,Throughputs_std-E91+Eve,Throughputs_sem-E91+Eve,Throughput_final-E91+Eve,Throughput_final_std-E91+Eve,Throughput_final_sem-E91+Eve,Latency-E91+Eve,Loss-E91+Eve,R_s-E91+Eve,R_s_std-E91+Eve,R_s_sem-E91+Eve,CHSH_S-E91+Eve,CHSH_S_std-E91+Eve,CHSH_S_sem-E91+Eve,N_keys-E91+Eve,N_replicas-E91+Eve
0.05,20260805,0.0902522544,0.0002721811845458864,0.00012172312616820345,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,0.0,0.0,0.0,1954144.81701459,0.0,0.0,625732.0585924567,0.0,0.0,0.013111499996,0.1597065680820472,0.27200799999999997,0.0008203170118923571,0.00036685692033816276,25,5,0.04540882079999999,0.0002951864065894629,0.00013201137423358617,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,0.0,0.0,0.0,1027987.0946133735,0.0,0.0,330519.70430672244,0.0,0.0,0.018111499992,0.1597065680820472,0.136856,0.0008896516172075557,0.0003978642984737432,25,5,0.10793895820000002,0.0013239332618601664,0.0005920809542384723,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,509800.82451288693,14907.119852980002,6666.666667999991,409762.1722856745,13254.260388439436,5927.485444006669,0.028111499996,0.1597065680820472,0.13112600000000002,0.0010302087167171547,0.00046072334431847636,0.9784511388540281,0.0039319121883102,0.0017584045869243122,25,5,0.0,0.0,0.0,0.22415599999999997,0.0016077562004234098,0.000719010431078704,0.22471999999999998,0.009758688436465213,0.00436421814303547,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.27165999999999996,0.0010314068062602622,0.00046125914625078036,25,5,0.0,0.0,0.0,0.31064,0.002468926892396771,0.0011041376725752976,0.30408,0.005148980481609918,0.0023026940743398764,1453047.8055698175,0.0,0.0,0.0,0.0,0.0,0.015611499994,0.1597065680820472,0.19862799999999997,0.0014193378737989016,0.0006347471937708724,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516467.49118088686,0.0,0.0,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.131458,0.0011633443170446234,0.000520263394829969,0.01637533002335669,0.015405985942834197,0.00688976636571669,25,5,0.058537483200000004,0.0007800814875865219,0.00034886304684652426,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,532516.2657460046,9089.637933747079,4065.0096621438393,170929.35385870293,3015.941866417272,1348.770205899322,0.023734150023,0.159878422950533,0.176424,0.0023510593357038046,0.001051425698753841,25,5,0.0727841936,0.002368187844998532,0.0010590858009810905,3.2000000000000005e-05,1.788854381999832e-05,8.000000000000001e-06,0.0,0.0,0.0,239991.91659305262,2140.862969646764,957.4230261284467,213672.33185225463,5814.033895280507,2600.115002667021,0.046694325051,0.159878422950533,0.08043199999999999,0.0012134743507796158,0.0005426822274591292,-2.833592415974457,0.006449974785252076,0.0028845164145966497,25,5,0.0,0.0,0.0,0.22475199999999998,0.0015940890815760585,0.0007128983097188548,0.22183999999999998,0.0024754797514825425,0.00110706820024785,536581.2754081485,11132.487442163174,4978.599735867922,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.178016,0.003061875242396398,0.0013693122361243984,25,5,0.0,0.0,0.0,0.224428,0.0014824709103385238,0.000662981146036587,0.22416,0.009013767247937994,0.004031079259950111,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.07813200000000001,0.001486041722159919,0.0006645780616300869,-1.5491806936705868,0.01765142163555438,0.007893955735322023,25,5
0.1,20260805,0.11436842399999998,0.0007831863028015779,0.0003502515624222124,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,0.0,0.0,0.0,1954144.81701459,0.0,0.0,785276.7606928844,1.6463612699567982e-10,7.362751430292566e-11,0.013111499996,0.1597065680820472,0.27466,0.001880850871281396,0.0008411420807449817,25,5,0.05675368639999999,0.0009073820815757838,0.0004057936031937424,2e-05,2e-05,8.94427190999916e-06,8e-05,0.0001788854381999832,8e-05,1027987.0946133735,0.0,0.0,413604.69220314565,2657.7265125259646,1188.5714295223006,0.018111499992,0.1597065680820472,0.13663599999999998,0.0016977867946241076,0.0007592733368161958,25,5,0.1027586898,0.0007981367075339878,0.00035693758667677307,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,489800.8245088869,14907.119852980002,6666.666667999991,372590.76345997595,12346.014015862687,5521.305318126827,0.028111499996,0.1597065680820472,0.131802,0.0011740613271886621,0.0005250561874694941,0.9794428243435427,0.0033691454477451,0.0015067276494484018,25,5,0.0,0.0,0.0,0.22482000000000002,0.0015170365849247022,0.0006784393856491533,0.23131999999999997,0.004376299806914515,0.001957140771636012,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.273624,0.002780158268876071,0.0012433245754830066,25,5,0.0,0.0,0.0,0.310524,0.0024768286174057445,0.0011076714314272127,0.30924,0.005430285443694476,0.002428497477865691,1453047.8055698175,0.0,0.0,0.0,0.0,0.0,0.015611499994,0.1597065680820472,0.19733600000000004,0.001009990098961369,0.0004516813035758721,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,503134.15784488694,18257.418587156997,8164.965810910243,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.13186199999999998,0.0008907131973873449,0.0003983390515628582,0.004305820155651197,0.006298630621239666,0.0028168332468507247,25,5,0.07395930240000001,0.0002349175135846609,0.0001050583058961064,8.000000000000001e-06,1.0954451150103323e-05,4.898979485566356e-06,0.0,0.0,0.0,528451.2560838609,0.0,0.0,212819.03264926895,0.0,0.0,0.023734150023,0.159878422950533,0.177616,0.000564163096985261,0.00025230140705117003,25,5,0.0686406824,0.0012308691202019867,0.0005504614048354004,1.2000000000000002e-05,1.788854381999832e-05,8.000000000000001e-06,0.0,0.0,0.0,239210.18396571727,1748.0072949513612,781.7326273353538,201577.724273793,3978.306430085417,1779.1527225991013,0.046694325051,0.159878422950533,0.08012400000000001,0.001496155072176677,0.0006691008892536307,-2.8274628981209275,0.007210386630070827,0.0032245829297787997,25,5,0.0,0.0,0.0,0.225568,0.0019402370989134365,0.0008677004091274855,0.22492,0.006924738262201684,0.003096837096135345,528451.2560838609,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.176232,0.0009825069974305554,0.00043939048692478663,25,5,0.0,0.0,0.0,0.22496,0.0015491287874156824,0.0006927914549126573,0.22396,0.003899743581314023,0.0017440183485273267,240773.64922038798,2140.862969646764,957.4230261284467,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.07931200000000001,0.0009030614597024952,0.0004038613623509932,-1.5613398892251065,0.011995673764219783,0.005364628394541244,25,5
0.15,20260805,0.1188661856,0.001041218648149753,0.0004656471353406567,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,2.6666666666666667e-05,5.962847939999439e-05,2.6666666666666667e-05,1954144.81701459,0.0,0.0,828521.5592613578,1556.3033135848766,696.0000005567912,0.013111499996,0.1597065680820472,0.270544,0.0019723792738720607,0.0008820748267579204,25,5,0.06016354,0.0006572271638664934,0.00029392092301297457,2.8000000000000003e-05,2.2803508501982765e-05,1.0198039027185571e-05,5.333333333333333e-05,7.302967433402216e-05,3.2659863237109046e-05,1027987.0946133735,0.0,0.0,437207.9288229497,1089.1854295101869,487.09853209741664,0.018111499992,0.1597065680820472,0.137048,0.0015986619404989978,0.0007149433543994966,25,5,0.095982896,0.0007801759211514375,0.00034890527882062603,8.000000000000001e-06,1.788854381999832e-05,8.000000000000001e-06,0.0,0.0,0.0,509800.82451288693,14907.119852980002,6666.666667999991,364825.8434792405,10318.509785023274,4614.577861161756,0.028111499996,0.1597065680820472,0.130998,0.0009120690763313975,0.00040788969097048985,0.9773894404480321,0.002195139257326023,0.0009816961198918781,25,5,0.0,0.0,0.0,0.22522800000000004,0.0017581581271319128,0.0007862722174921348,0.22493333333333337,0.003102687007525371,0.0013875638123464263,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.27314800000000006,0.002089095498056517,0.0009342719090286303,25,5,0.0,0.0,0.0,0.310492,0.0012397257761295633,0.000554422221776878,0.3109866666666667,0.004504417584746996,0.00201443678370794,1458381.1389074177,11925.695889539578,5333.333337600064,0.0,0.0,0.0,0.015611499994,0.1597065680820472,0.19759200000000002,0.0018957109484306815,0.0008477877092763204,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,2.6666666666666667e-05,5.962847939999439e-05,2.6666666666666667e-05,503134.1578448868,18257.418587156997,8164.965810910243,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.131646,0.0012785851555528042,0.0005718006645676426,0.013253580228389373,0.010468619049998441,0.004681708765269157,25,5,0.0782483984,0.0008185833632787773,0.0003660816091083502,2.0000000000000005e-05,2e-05,8.94427190999916e-06,2.6666666666666667e-05,5.962847939999439e-05,2.6666666666666667e-05,528451.2560838609,0.0,0.0,224550.6664502144,395.3992501180066,176.8279203032609,0.023734150023,0.159878422950533,0.178096,0.0018477229229513811,0.0008263268118607789,25,5,0.0644223356,0.0010686510117661426,0.0004779152613066045,2.8000000000000003e-05,2.2803508501982765e-05,1.0198039027185571e-05,2.6666666666666667e-05,5.962847939999439e-05,2.6666666666666667e-05,238428.4513383819,0.0,0.0,190164.8302905509,2281.3289590234244,1020.2413262830418,0.046694325051,0.159878422950533,0.079416,0.0009133892926895945,0.00040848010967487695,-2.8267742314829136,0.00603336162872529,0.002698201346933719,25,5,0.0,0.0,0.0,0.225292,0.001637962148524806,0.0007325189417346146,0.22471999999999998,0.003940219960019145,0.0017621199353808623,532516.2657460046,9089.637933747079,4065.0096621438393,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.17698,0.0023505318547086414,0.0010511898020814363,25,5,0.0,0.0,0.0,0.223628,0.0019190935360216298,0.0008582447203449611,0.22098666666666666,0.004996532130721601,0.0022345170992110726,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.079016,0.0004990791520390341,0.0002231949820224466,-1.5573972389462925,0.013661577517525328,0.006109643201813891,25,5
0.2,20260805,0.1195764912,0.0008526994738799768,0.0003813387975947869,2.4000000000000004e-05,8.94427190999916e-06,4.000000000000001e-06,4e-05,5.4772255750516614e-05,2.449489742783178e-05,1954144.81701459,0.0,0.0,827834.3054759701,1663.452902844863,743.9187536260933,0.013111499996,0.1597065680820472,0.27232399999999995,0.001810104969331901,0.0008095035515672606,25,5,0.06088313599999999,0.0006295402066905652,0.0002815389393458743,2.4e-05,8.94427190999916e-06,4.000000000000001e-06,4e-05,5.4772255750516614e-05,2.449489742783178e-05,1027987.0946133735,0.0,0.0,437318.6004010847,801.2398561913723,358.32535694521283,0.018111499992,0.1597065680820472,0.138656,0.0014617386907378477,0.0006537094155662739,25,5,0.09154085420000001,0.0006325925190754245,0.00028290397494209633,8.000000000000001e-06,1.0954451150103324e-05,4.898979485566357e-06,0.0,0.0,0.0,509800.82451288693,14907.119852980002,6666.666667999991,344654.8494337842,9909.495980298383,4431.66132694162,0.028111499996,0.1597065680820472,0.13222,0.000919184421103843,0.000411071769889397,0.9815741499001458,0.001994165944483912,0.0008918181220562198,25,5,0.0,0.0,0.0,0.22576400000000002,0.0012108179053846163,0.0005414942289627821,0.22758000000000003,0.0038771123274932377,0.001733897344135461,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.272176,0.0007950345904424349,0.0003555502777385978,25,5,0.0,0.0,0.0,0.30948,0.0007432361670424947,0.0003323853185686814,0.30683999999999995,0.0015274161188098075,0.0006830812543175249,1446578.2721590202,14466.316489248762,6469.533410797268,0.0,0.0,0.0,0.0153614999942,0.1597065680820472,0.198848,0.0008570414225695181,0.00038328057607971296,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.944271909999161e-06,4.000000000000001e-06,2e-05,4.47213595499958e-05,2e-05,509800.82451288693,14907.119852980002,6666.666667999991,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.132318,0.0008242390429966446,0.00036861090596997386,0.006825429826348618,0.005524143992653081,0.0024704722970138775,25,5,0.0786391648,0.0009071239469108979,0.0004056781618621356,2.8000000000000003e-05,1.788854381999832e-05,8.000000000000001e-06,0.0,0.0,0.0,532516.2657460046,9089.637933747079,4065.0096621438393,226463.36334022245,3995.804835675198,1786.9782474784238,0.023734150023,0.159878422950533,0.178888,0.0020635212623086874,0.0009228347631076799,25,5,0.0599747332,0.0008944054746138372,0.0003999902881369005,8.000000000000001e-06,1.788854381999832e-05,8.000000000000001e-06,0.0,0.0,0.0,238428.4513383819,0.0,0.0,179762.80240798523,2812.306914184959,1257.7018867420472,0.046694325051,0.159878422950533,0.07818800000000001,0.0006020963378064958,0.0002692656680678002,-2.8280672806275327,0.006292653542957786,0.0028141602161817,25,5,0.0,0.0,0.0,0.22498800000000002,0.0020503950838801945,0.0009169645576574995,0.22602000000000003,0.0035024277294471075,0.0015663332978647947,528451.2560838609,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.17719200000000002,0.0010604338734687786,0.0004742404453439199,25,5,0.0,0.0,0.0,0.22495600000000002,0.0015170629518909298,0.0006784511773149223,0.22382,0.007932338873245398,0.0035474497882281597,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.078896,0.0010495141733202096,0.00046935700697869697,-1.5514750011111875,0.005787088024716505,0.0025880644430082175,25,5
0.25,20260805,0.11710512,0.0013785801448410677,0.0006165197832592266,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,1954144.81701459,0.0,0.0,805809.9308263084,894.4271917154631,400.0000003200024,0.013111499996,0.1597065680820472,0.274056,0.003028048876752151,0.0013541846255219385,25,5,0.05790093,0.0005623733608555802,0.00025150101272161933,2.8000000000000003e-05,1.788854381999832e-05,8.000000000000001e-06,4.800000000000001e-05,4.381780460041329e-05,1.9595917942265424e-05,1027987.0946133735,0.0,0.0,425193.28990641766,602.714946474429,269.54231827439406,0.018111499992,0.1597065680820472,0.135628,0.0013825773034445456,0.0006183073669300716,25,5,0.085483449,0.001199639871272838,0.0005364952601370325,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,516467.49118088686,0.0,0.0,325678.60767857125,2359.5780627359754,1055.2353892989809,0.028111499996,0.1597065680820472,0.132344,0.001446989979232761,0.0006471135912650925,0.9798871819075836,0.005077730493429031,0.0022708301109461725,25,5,0.0,0.0,0.0,0.225508,0.0016575041478077762,0.0007412583894972093,0.227264,0.006362238599738292,0.002845279599617579,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.27436,0.0007141428428543004,0.00031937438845343314,25,5,0.0,0.0,0.0,0.309476,0.0016996705563137892,0.0007601157806545034,0.308016,0.006079052557759324,0.002718634951588763,1453047.8055698175,0.0,0.0,0.0,0.0,0.0,0.015611499994,0.1597065680820472,0.198828,0.0015876775491263978,0.0007100309852393774,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,496467.49117688695,18257.418587156997,8164.965810910243,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.13107799999999997,0.0005418210036534183,0.00024230971916124104,0.010897900016180965,0.009095540397533958,0.004067649324196278,25,5,0.07615100999999999,0.0010723684671091293,0.0004795777578766521,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,528451.2560838609,0.0,0.0,218390.5372405849,227.2409483436535,101.6252415535855,0.023734150023,0.159878422950533,0.17821199999999998,0.002409921160536159,0.0010777495070748069,25,5,0.055821707199999994,0.0015488603889599612,0.0006926714234742476,2.8000000000000003e-05,3.033150177620621e-05,1.356465996625054e-05,6.400000000000001e-05,8.763560920082658e-05,3.919183588453085e-05,238428.4513383819,0.0,0.0,167414.47799979028,3891.2639816676783,1740.2261562810847,0.046694325051,0.159878422950533,0.07814399999999999,0.0014645408836901745,0.0006549625943517686,-2.830277190544733,0.011692746807838925,0.005229155341204301,25,5,0.0,0.0,0.0,0.22561599999999998,0.0023855565388395347,0.0010668533170028634,0.224832,0.005210635277967556,0.0023302669374987935,528451.2560838609,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.177764,0.0012679432163941737,0.0005670414446934196,25,5,0.0,0.0,0.0,0.22452,0.0012395967086113186,0.0005543645010279815,0.22467199999999998,0.0022779640032274356,0.0010187364723028192,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.07814,0.0013989281611290817,0.0006256196927846811,-1.5621905192824963,0.014919516071671418,0.006672210425531583,25,5
0.3,20260805,0.11110730799999999,0.0009755137780318683,0.0004362630241333797,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,4e-05,3.651483716701108e-05,1.6329931618554523e-05,1954144.81701459,0.0,0.0,768772.6169896467,972.830921339493,435.0632141457714,0.013111499996,0.1597065680820472,0.27250399999999997,0.002566803459558207,0.0011479094040907566,25,5,0.055939728,0.0006223142543827867,0.00027830739523340144,2.4e-05,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,1027987.0946133735,0.0,0.0,406624.90445450303,0.0,0.0,0.018111499992,0.1597065680820472,0.13704,0.0015245327152934507,0.0006817917570636977,25,5,0.07879698439999999,0.0011884359665277706,0.0005314847216123519,1.2000000000000002e-05,1.7888543819998323e-05,8.000000000000001e-06,0.0,0.0,0.0,503134.15784488694,18257.418587156997,8164.965810910243,293999.6477450312,11656.29612775809,5212.854101506932,0.028111499996,0.1597065680820472,0.131716,0.0012802070145097732,0.0005725259819431824,0.9765176845890883,0.004202077606462836,0.001879226234956102,25,5,0.0,0.0,0.0,0.224356,0.0011758741429251705,0.0005258669033129969,0.22384000000000004,0.002681873308798253,0.0011993702051030356,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1597065680820472,0.27242399999999994,0.0016734037169792405,0.0007483688929932801,25,5,0.0,0.0,0.0,0.30952,0.0017281782315490394,0.0007728648005958048,0.3086266666666667,0.005749898549829671,0.0025714328042293214,1451911.6054966203,20922.642776743225,9356.890303548562,0.0,0.0,0.0,0.0153614999942,0.1597065680820472,0.199024,0.0021409063501237014,0.0009574424264675123,25,5,0.0,0.0,0.0,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,2.6666666666666667e-05,3.651483716701108e-05,1.6329931618554523e-05,509800.82451288693,14907.119852980002,6666.666667999991,0.0,0.0,0.0,0.028111499996,0.1597065680820472,0.13207600000000003,0.0013486585928247348,0.0006031384583990634,0.021478065595429426,0.01621611797240551,0.007252068423490955,25,5,0.072585838,0.0006641015242054471,0.00029699523041692034,1.2000000000000002e-05,1.7888543819998323e-05,8.000000000000001e-06,2.6666666666666667e-05,3.651483716701108e-05,1.6329931618554523e-05,528451.2560838609,0.0,0.0,208469.53649501016,217.08350512218507,97.08269484942592,0.023734150023,0.159878422950533,0.177956,0.0016944261565497686,0.0007577704137797966,25,5,0.052169180800000006,0.0010463215915344592,0.00046792924099936387,8.000000000000001e-06,1.0954451150103324e-05,4.898979485566357e-06,1.3333333333333333e-05,2.9814239699997196e-05,1.3333333333333333e-05,238428.4513383819,0.0,0.0,155428.06109315628,2974.2270136684847,1330.1147566157856,0.046694325051,0.159878422950533,0.078712,0.0015523272850787673,0.0006942218665527636,-2.8298500110774505,0.007772871633865255,0.0034761338707405133,25,5,0.0,0.0,0.0,0.22400800000000004,0.0010557082930430892,0.00047212710153092313,0.2225333333333334,0.002913569784454961,0.0013029880190461405,532516.2657460048,9089.637933747079,4065.0096621438393,0.0,0.0,0.0,0.023734150023,0.159878422950533,0.178264,0.0007112524165160968,0.0003180817504981973,25,5,0.0,0.0,0.0,0.224848,0.0014716385425776162,0.0006581367639024537,0.22468,0.0018817249769530068,0.0008415329926852296,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.159878422950533,0.07851999999999999,0.0006198386886924662,0.0002772002886001369,-1.5574149527530836,0.013874278919009529,0.006204766160339521,25,5
