receiver_radius,global_seed,R_sk-BB84,R_sk_std-BB84,R_sk_sem-BB84,QBER_total-BB84,QBER_total_std-BB84,QBER_total_sem-BB84,QBER_est-BB84,QBER_est_std-BB84,QBER_est_sem-BB84,Throughputs-BB84,Throughputs_std-BB84,Throughputs_sem-BB84,Throughput_final-BB84,Throughput_final_std-BB84,Throughput_final_sem-BB84,Latency-BB84,Loss-BB84,R_s-BB84,R_s_std-BB84,R_s_sem-BB84,N_keys-BB84,N_replicas-BB84,R_sk-B92,R_sk_std-B92,R_sk_sem-B92,QBER_total-B92,QBER_total_std-B92,QBER_total_sem-B92,QBER_est-B92,QBER_est_std-B92,QBER_est_sem-B92,Throughputs-B92,Throughputs_std-B92,Throughputs_sem-B92,Throughput_final-B92,Throughput_final_std-B92,Throughput_final_sem-B92,Latency-B92,Loss-B92,R_s-B92,R_s_std-B92,R_s_sem-B92,N_keys-B92,N_replicas-B92,R_sk-COW,R_sk_std-COW,R_sk_sem-COW,QBER_total-COW,QBER_total_std-COW,QBER_total_sem-COW,QBER_est-COW,QBER_est_std-COW,QBER_est_sem-COW,Throughputs-COW,Throughputs_std-COW,Throughputs_sem-COW,Throughput_final-COW,Throughput_final_std-COW,Throughput_final_sem-COW,Latency-COW,Loss-COW,R_s-COW,R_s_std-COW,R_s_sem-COW,Visibility-COW,Visibility_std-COW,Visibility_sem-COW,N_keys-COW,N_replicas-COW,R_sk-BB84+Eve,R_sk_std-BB84+Eve,R_sk_sem-BB84+Eve,QBER_total-BB84+Eve,QBER_total_std-BB84+Eve,QBER_total_sem-BB84+Eve,QBER_est-BB84+Eve,QBER_est_std-BB84+Eve,QBER_est_sem-BB84+Eve,Throughputs-BB84+Eve,Throughputs_std-BB84+Eve,Throughputs_sem-BB84+Eve,Throughput_final-BB84+Eve,Throughput_final_std-BB84+Eve,Throughput_final_sem-BB84+Eve,Latency-BB84+Eve,Loss-BB84+Eve,R_s-BB84+Eve,R_s_std-BB84+Eve,R_s_sem-BB84+Eve,N_keys-BB84+Eve,N_replicas-BB84+Eve,R_sk-B92+Eve,R_sk_std-B92+Eve,R_sk_sem-B92+Eve,QBER_total-B92+Eve,QBER_total_std-B92+Eve,QBER_total_sem-B92+Eve,QBER_est-B92+Eve,QBER_est_std-B92+Eve,QBER_est_sem-B92+Eve,Throughputs-B92+Eve,Throughputs_std-B92+Eve,Throughputs_sem-B92+Eve,Throughput_final-B92+Eve,Throughput_final_std-B92+Eve,Throughput_final_sem-B92+Eve,Latency-B92+Eve,Loss-B92+Eve,R_s-B92+Eve,R_s_std-B92+Eve,R_s_sem-B92+Eve,N_keys-B92+Eve,N_replicas-B92+Eve,R_sk-COW+Eve,R_sk_std-COW+Eve,R_sk_sem-COW+Eve,QBER_total-COW+Eve,QBER_total_std-COW+Eve,QBER_total_sem-COW+Eve,QBER_est-COW+Eve,QBER_est_std-COW+Eve,QBER_est_sem-COW+Eve,Throughputs-COW+Eve,Throughputs_std-COW+Eve,Throughputs_sem-COW+Eve,Throughput_final-COW+Eve,Throughput_final_std-COW+Eve,Throughput_final_sem-COW+Eve,Latency-COW+Eve,Loss-COW+Eve,R_s-COW+Eve,R_s_std-COW+Eve,R_s_sem-COW+Eve,Visibility-COW+Eve,Visibility_std-COW+Eve,Visibility_sem-COW+Eve,N_keys-COW+Eve,N_replicas-COW+Eve,R_sk-BBM92,R_sk_std-BBM92,R_sk_sem-BBM92,QBER_total-BBM92,QBER_total_std-BBM92,QBER_total_sem-BBM92,QBER_est-BBM92,QBER_est_std-BBM92,QBER_est_sem-BBM92,Throughputs-BBM92,Throughputs_std-BBM92,Throughputs_sem-BBM92,Throughput_final-BBM92,Throughput_final_std-BBM92,Throughput_final_sem-BBM92,Latency-BBM92,Loss-BBM92,R_s-BBM92,R_s_std-BBM92,R_s_sem-BBM92,N_keys-BBM92,N_replicas-BBM92,R_sk-E91,R_sk_std-E91,R_sk_sem-E91,QBER_total-E91,QBER_total_std-E91,QBER_total_sem-E91,QBER_est-E91,QBER_est_std-E91,QBER_est_sem-E91,Throughputs-E91,Throughputs_std-E91,Throughputs_sem-E91,Throughput_final-E91,Throughput_final_std-E91,Throughput_final_sem-E91,Latency-E91,Loss-E91,R_s-E91,R_s_std-E91,R_s_sem-E91,CHSH_S-E91,CHSH_S_std-E91,CHSH_S_sem-E91,N_keys-E91,N_replicas-E91,R_sk-BBM92+Eve,R_sk_std-BBM92+Eve,R_sk_sem-BBM92+Eve,QBER_total-BBM92+Eve,QBER_total_std-BBM92+Eve,QBER_total_sem-BBM92+Eve,QBER_est-BBM92+Eve,QBER_est_std-BBM92+Eve,QBER_est_sem-BBM92+Eve,Throughputs-BBM92+Eve,Throughputs_std-BBM92+Eve,Throughputs_sem-BBM92+Eve,Throughput_final-BBM92+Eve,Throughput_final_std-BBM92+Eve,Throughput_final_sem-BBM92+Eve,Latency-BBM92+Eve,Loss-BBM92+Eve,R_s-BBM92+Eve,R_s_std-BBM92+Eve,R_s_sem-BBM92+Eve,N_keys-BBM92+Eve,N_replicas-BBM92+Eve,R_sk-E91+Eve,R_sk_std-E91+Eve,R_sk_sem-E91+Eve,QBER_total-E91+Eve,QBER_total_std-E91+Eve,QBER_total_sem-E91+Eve,QBER_est-E91+Eve,QBER_est_std-E91+Eve,QBER_est_sem-E91+Eve,Throughputs-E91+Eve,Throughputs_std-E91+Eve,Throughputs_sem-E91+Eve,Throughput_final-E91+Eve,Throughput_final_std-E91+Eve,Throughput_final_sem-E91+Eve,Latency-E91+Eve,Loss-E91+Eve,R_s-E91+Eve,R_s_std-E91+Eve,R_s_sem-E91+Eve,CHSH_S-E91+Eve,CHSH_S_std-E91+Eve,CHSH_S_sem-E91+Eve,N_keys-E91+Eve,N_replicas-E91+Eve
0.025,20260805,0.04608395,0.000928990378044896,0.00041545712715032314,3.2000000000000005e-05,2.280350850198276e-05,1.019803902718557e-05,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,810568.9606462487,7950.46392635964,3555.555558400007,336086.88637928263,3266.4498012880626,1460.8007601541576,0.02061149999,0.6705287336149737,0.1079,0.002156664090673376,0.0009644895022756877,25,5,0.022658489999999996,0.0004744715974112677,0.00021219014904090157,0.0001,5.477225575051661e-05,2.4494897427831778e-05,8e-05,0.0,0.0,411572.1654725708,2562.444715524422,1145.9601144995436,171613.8422792119,1095.445115886695,489.897948948557,0.031861499981,0.6705287336149737,0.053124000000000005,0.0011118812886275254,0.0004972484288562421,25,5,0.024779411599999995,0.0002585140126778429,0.00011561098109677981,2.8000000000000003e-05,1.7888543819998313e-05,7.999999999999998e-06,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,211219.86366427154,1987.6159803973464,888.8888890666711,95274.05258308238,1650.6027775876034,738.1720029071695,0.058111499989999996,0.6705287336149737,0.054264,0.0007289238643370143,0.0003259846622158797,0.9799277087366265,0.007413777651058636,0.003315542159567165,25,5,0.0,0.0,0.0,0.225244,0.001252948522486063,0.000560335613717352,0.226096,0.004394323611205709,0.001965201261957664,328289.43404707627,2898.5507269565423,1296.271292341252,0.0,0.0,0.0,0.038111499975999996,0.6705287336149737,0.041791999999999996,0.0005417748609893219,0.00024228908353452454,25,5,0.0,0.0,0.0,0.311912,0.0019858801575120136,0.0008881126054729704,0.31335999999999997,0.004641034367465944,0.0020755336663133175,239294.31730414275,677.5963573601982,303.03030327272864,0.0,0.0,0.0,0.049361499967,0.6705287336149737,0.031204000000000003,0.0005671684053259677,0.0002536454217998035,25,5,0.0,0.0,0.0,2.8000000000000003e-05,1.0954451150103324e-05,4.898979485566357e-06,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,86286.97438067643,338.731113071275,151.48515898430767,0.0,0.0,0.0,0.1261114999764,0.6705287336149737,0.021714,0.0004589989106740885,0.00020527055317312313,0.01619688565880133,0.027208742199146953,0.012168119427911942,25,5,0.0116490404,0.0005200056529604268,0.0002325535977407358,7.2e-05,3.8987177379235857e-05,1.7435595774162695e-05,8e-05,9.797958971132714e-05,4.381780460041329e-05,83405.9414914201,382.99899682326185,171.28235844220788,35349.06951696116,227.06165799302693,101.54506047124333,0.125414925147,0.8702762712161981,0.027308,0.0011574627423809373,0.0005176330746774205,25,5,0.008846542666666667,0.0005920831319277156,0.0002647876262642696,0.00012000000000000002,5.0552502960343675e-05,2.260776661041756e-05,0.00013333333333333334,0.0,0.0,36942.50740986858,169.6519478729531,75.87065759183479,26227.050317721638,513.4997706277162,229.64407871082466,0.276296075331,0.8702762712161981,0.012393333333333333,0.0006370068898982006,0.0002848781415896201,-2.8305672418925716,0.009512905724175793,0.004254300772560787,15,5,0.0,0.0,0.0,0.22443999999999997,0.003102275150774216,0.0013873796244079112,0.22199999999999998,0.004213206749153331,0.0018842033388735504,32904.16252243041,84.11968938100588,37.61946874041927,0.0,0.0,0.0,0.31040833537260004,0.8702762712161981,0.011033333333333334,0.0005811865258054221,0.0002599145158615719,15,5,0.0,0.0,0.0,0.22232,0.004813730362203515,0.0021527656630483485,0.22071999999999997,0.0056878818553131,0.002543698095293543,14534.292615095841,215.67166326205918,96.45129997488166,0.0,0.0,0.0,0.6922032458381999,0.8702762712161981,0.00526,0.0007700649323271383,0.00034438350715445133,-1.5754848413380316,0.016619449330131094,0.007432443690157294,5,5
0.05,20260805,0.10067625,0.000611130650924988,0.0002733059357203936,1.2000000000000002e-05,1.788854381999832e-05,8.000000000000001e-06,0.0,0.0,0.0,1714033.4720838307,0.0,0.0,709334.171762236,0.0,0.0,0.014361499994999999,0.27437316730774963,0.2355,0.0014295453822806775,0.0006393121303401037,25,5,0.05056640999999999,0.0004904302656851419,0.00021932708245905194,3.2000000000000005e-05,2.683281572999748e-05,1.2e-05,0.0,0.0,0.0,886210.4639617896,0.0,0.0,367159.8019471864,0.0,0.0,0.019361499990999998,0.27437316730774963,0.11828400000000001,0.001147205299848297,0.0005130458069217642,25,5,0.07030575739999999,0.0006333211604622905,0.00028322983327654674,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,448829.04594519536,0.0,0.0,267288.91151746555,1224.3466742507542,547.5444783300956,0.033111499995,0.27437316730774963,0.115842,0.0007080748547999803,0.0003166607016982098,0.9837179631078582,0.0031044699808827946,0.0013883611822722802,25,5,0.0,0.0,0.0,0.225664,0.000634097784257279,0.0002835771499962544,0.22502399999999997,0.0032285724399492705,0.0014438614892017853,1474033.471891831,0.0,0.0,0.0,0.0,0.0,0.014361499994999999,0.27437316730774963,0.205768,0.0012775445197722012,0.0005713352780985932,25,5,0.0,0.0,0.0,0.30986400000000003,0.0020058614109653514,0.0008970484936724336,0.31246399999999996,0.004022098954526116,0.0017987373349102461,1100920.4064814553,17036.708413627744,7619.047625142848,0.0,0.0,0.0,0.016861499993,0.27437316730774963,0.14714,0.001106254943491783,0.0004947322508185631,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,388829.0459331955,0.0,0.0,0.0,0.0,0.0,0.033111499995,0.27437316730774963,0.10034399999999999,0.0011899705878718227,0.0005321710251413565,0.026501146511756186,0.019227274926304678,0.008598698751458904,25,5,0.05691507,0.00040313851930818997,0.00018028902670434485,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,402871.49330465856,0.0,0.0,167801.17529410476,147.6235038529718,66.01923793838941,0.030294200030999995,0.37240450105957557,0.133196,0.0009860425954288088,0.00044097165441782794,25,5,0.0418600572,0.0015891521728441218,0.0007106904570141903,1.6000000000000003e-05,2.1908902300206645e-05,9.797958971132712e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,178192.8867835761,1050.87589172796,469.96598596388543,125322.32710817072,3759.385699127893,1681.2483953781082,0.06047043006779999,0.37240450105957557,0.058748,0.0011202321188039561,0.0005009830336448533,-2.8286757084609264,0.006195328042505141,0.00277063492919044,25,5,0.0,0.0,0.0,0.224188,0.001977351764355553,0.0008842985921056323,0.22355200000000003,0.0034164777183526467,0.0015278952843699796,347219.5753104133,5.820766091346741e-11,2.6031257322754125e-11,0.0,0.0,0.0,0.033574225035,0.37240450105957557,0.114528,0.0011764012920768131,0.0005261026515804677,25,5,0.0,0.0,0.0,0.22565200000000002,0.003102179878730462,0.0013873370174546733,0.22452799999999998,0.0054557419293804615,0.002439881964358114,155005.2368543174,878.8805875391871,393.04734756851536,0.0,0.0,0.0,0.069654500079,0.37240450105957557,0.051483999999999995,0.000935991452952427,0.0004185881030320846,-1.5543454009728055,0.005866299031021901,0.0026234886819412238,25,5
0.075,20260805,0.11487613999999999,0.0003222150434880207,0.00014409894812245303,2e-05,2e-05,8.94427190999916e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,1954144.81701459,0.0,0.0,805676.5974928684,1192.5695889539682,533.333333760011,0.013111499996,0.16906757438851405,0.26884,0.000811541742610955,0.0003629325006113466,25,5,0.05767808,0.0008534042151876219,0.0003816539674888762,2e-05,1.4142135623730951e-05,6.324555320336758e-06,3.2000000000000005e-05,4.38178046004133e-05,1.9595917942265427e-05,1005129.9517379447,12777.531310220887,5714.285718857172,415650.43275592633,5727.306598114823,2561.3293762735625,0.018111499992,0.16906757438851405,0.135048,0.0021177157505198854,0.0009470712750368898,25,5,0.0841383808,0.0010011949862797442,0.00044774800961069547,8.000000000000001e-06,1.0954451150103323e-05,4.898979485566356e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,483134.1578408869,0.0,0.0,303446.0765391957,1462.7017885343353,654.1401259946592,0.028111499996,0.16906757438851405,0.130626,0.0012526292348496442,0.0005601928239454706,0.9818345088649061,0.003514568517668769,0.0015717628234176075,25,5,0.0,0.0,0.0,0.22599999999999998,0.0018070971196922523,0.00080815840031519,0.225664,0.0031140456001799376,0.0013926435294072943,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.16906757438851405,0.26601600000000003,0.0010239531239270812,0.000457925758174844,25,5,0.0,0.0,0.0,0.30991599999999997,0.002105583054643065,0.0009416453684907095,0.31019199999999997,0.004007433093639863,0.0017921785625322026,1453047.8055698175,0.0,0.0,0.0,0.0,0.0,0.015611499994,0.16906757438851405,0.193908,0.002640515101263395,0.0011808742524079385,25,5,0.0,0.0,0.0,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,483134.1578408869,0.0,0.0,0.0,0.0,0.0,0.028111499996,0.16906757438851405,0.12913000000000002,0.0012242752958383186,0.0005475125569336291,0.0142617032325577,0.012792356918537057,0.00572091593245772,25,5,0.07427726999999999,0.0008434998589211479,0.00037722460471183384,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,528451.2560838609,0.0,0.0,218390.5372405849,227.24094834366002,101.62524155358841,0.023734150023,0.17826174072743883,0.173828,0.001967617849075365,0.0008799454528548876,25,5,0.053398260399999994,0.0010970338395039573,0.0004906084477496885,2.4000000000000004e-05,2.60768096208106e-05,1.1661903789690601e-05,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,234631.4642912942,249.71532778244068,111.67608958903583,161618.82530770372,4591.049097835406,2053.1795741598103,0.04735033005179999,0.17826174072743883,0.076236,0.0009612907988741015,0.0004299023144855138,-2.820118786863225,0.007813331500576422,0.003494228073205863,25,5,0.0,0.0,0.0,0.22542,0.0018044389709824015,0.000806969640073284,0.226416,0.004878491570147473,0.0021817277557018865,508126.20777314174,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.17826174072743883,0.17056,0.0008777243302996587,0.000392530253611103,25,5,0.0,0.0,0.0,0.22555999999999998,0.002500399968005127,0.0011182128598795525,0.222416,0.005011155555358449,0.0022410568935214404,230722.80115455683,3217.356937569507,1438.8457640571928,0.0,0.0,0.0,0.0486623400534,0.17826174072743883,0.076228,0.002151120638179089,0.0009620103949542344,-1.5506415884178828,0.011463164608032272,0.005126483060165978,25,5
0.1,20260805,0.11647825999999999,0.0007928023992458622,0.00035455201148773514,1.6000000000000003e-05,1.6733200530681514e-05,7.483314773547884e-06,1.6000000000000003e-05,3.5777087639996646e-05,1.6000000000000003e-05,1954144.81701459,0.0,0.0,806057.3929781282,341.08499838797945,152.53784850018565,0.013111499996,0.15981915235610877,0.27259200000000006,0.001916695072253267,0.0008571720947394352,25,5,0.05843889,0.0006167603702006163,0.00027582362271930274,3.6e-05,1.6733200530681514e-05,7.483314773547884e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,1027987.0946133735,0.0,0.0,425621.86133533204,511.10125240880626,228.57142875427377,0.018111499992,0.15981915235610877,0.13676400000000002,0.0013728364797017994,0.0006139511381209467,25,5,0.0855944824,0.000411735505643246,0.00018413371587370925,8.000000000000001e-06,1.7888543819998323e-05,8.000000000000001e-06,1.6000000000000003e-05,3.5777087639996646e-05,1.6000000000000003e-05,503134.1578448868,18257.418587156997,8164.965810910243,317739.78996893554,11032.062078480827,4933.6881478961495,0.028111499996,0.15981915235610877,0.132304,0.0010594007740227461,0.0004737784292261507,0.9812316492331143,0.002766118259796797,0.0012370456925418123,25,5,0.0,0.0,0.0,0.225736,0.002661781358413939,0.0011903848117310598,0.224816,0.0038339118404053046,0.0017145774989775172,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.15981915235610877,0.274384,0.001085117505157861,0.0004852793010215912,25,5,0.0,0.0,0.0,0.30998000000000003,0.001648696454778725,0.0007373194694296274,0.308944,0.0039478196514025335,0.0017655186206891175,1445442.072085823,25072.985117314438,11212.979824231124,0.0,0.0,0.0,0.015111499994399999,0.15981915235610877,0.197732,0.0023690757691555635,0.0010594828927358879,25,5,0.0,0.0,0.0,8.000000000000001e-06,1.0954451150103323e-05,4.898979485566356e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,496467.49117688695,18257.418587156997,8164.965810910243,0.0,0.0,0.0,0.028111499996,0.15981915235610877,0.13180399999999998,0.0007783508206458013,0.0003480890690613517,0.003460172697185242,0.006420882129211441,0.002871505783286074,25,5,0.07611925,0.0005148474749865287,0.00023024679042280013,1.6000000000000003e-05,8.94427190999916e-06,4.000000000000001e-06,1.6000000000000003e-05,3.577708763999664e-05,1.6000000000000003e-05,528451.2560838609,0.0,0.0,218390.5372405849,227.24094834368606,101.62524155360005,0.023734150023,0.16009897992337863,0.17814,0.001348925498313363,0.0006032578221622914,25,5,0.0564907628,0.0017965511786167435,0.000803442112088881,2e-05,2.4494897427831785e-05,1.0954451150103323e-05,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,238428.4513383819,0.0,0.0,164954.12034035122,4226.731793314576,1890.2519225021965,0.046694325051,0.16009897992337863,0.08026000000000001,0.001520526224699862,0.0006800000000000022,-2.824035156538053,0.009687846437956131,0.004332536638169821,25,5,0.0,0.0,0.0,0.22449599999999997,0.002358618239563154,0.001054806143326819,0.22644800000000004,0.005703220143042006,0.0025505575860976,528451.2560838609,0.0,0.0,0.0,0.0,0.0,0.023734150023,0.16009897992337863,0.177732,0.0008153036244246648,0.00036461486530310166,25,5,0.0,0.0,0.0,0.22456,0.002300434741521686,0.0010287856919689296,0.224736,0.002727870964690229,0.001219940982179056,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.16009897992337863,0.078228,0.0012055372246430232,0.0005391326367416468,-1.553588119987934,0.01665340722236954,0.00744763012124085,25,5
0.15,20260805,0.11679849,0.00047784707072451174,0.00021369970659783157,2.0000000000000005e-05,1.4142135623730951e-05,6.324555320336758e-06,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,1954144.81701459,0.0,0.0,805409.9308259884,1095.445115886695,489.897948948557,0.013111499996,0.1595261400233391,0.273468,0.001122639746312245,0.0005020597573994597,25,5,0.058729220000000006,0.0005412661598049474,0.0002420615854488253,2.8000000000000003e-05,2.2803508501982765e-05,1.0198039027185571e-05,3.2000000000000005e-05,7.155417527999328e-05,3.2000000000000005e-05,1027987.0946133735,0.0,0.0,425421.861335172,958.3148482665379,428.57142891427503,0.018111499992,0.1595261400233391,0.13750400000000002,0.001200449915656626,0.0005368575229984209,25,5,0.0854315252,0.0008044799228145458,0.00035977435878942166,4.000000000000001e-06,8.94427190999916e-06,4.000000000000001e-06,0.0,0.0,0.0,509800.82451288693,14907.119852980004,6666.666667999992,321671.62868342426,9225.750996470364,4125.881274318831,0.028111499996,0.1595261400233391,0.13221600000000003,0.0007166798448400751,0.00032050897023328196,0.9800740541057122,0.004359195023192092,0.001949491279807258,25,5,0.0,0.0,0.0,0.22518800000000003,0.0014314049042811086,0.0006401437338598276,0.22579200000000005,0.0016055902341506692,0.0007180417815141401,1954144.81701459,0.0,0.0,0.0,0.0,0.0,0.013111499996,0.1595261400233391,0.27281999999999995,0.0017256882684888411,0.0007717512552629914,25,5,0.0,0.0,0.0,0.311156,0.0018325610494605601,0.0008195462159024333,0.31236800000000003,0.003933283615504991,0.001759017907811061,1440108.7387482228,17717.546928135256,7923.527865170602,0.0,0.0,0.0,0.015111499994400002,0.1595261400233391,0.19802399999999998,0.001212798416885515,0.0005423799406320281,25,5,0.0,0.0,0.0,8.000000000000001e-06,1.0954451150103323e-05,4.898979485566356e-06,0.0,0.0,0.0,509800.82451288693,14907.119852980004,6666.666667999992,0.0,0.0,0.0,0.028111499996,0.1595261400233391,0.132106,0.0004557192117960337,0.00020380382724571107,0.011210874216027466,0.015125154607936184,0.006764174774707897,25,5,0.07621641,0.001077086228790433,0.00048168760504085987,1.2000000000000002e-05,1.0954451150103323e-05,4.898979485566356e-06,0.0,0.0,0.0,532516.2657460048,9089.637933747079,4065.0096621438393,220229.954112705,3885.820216676847,1737.7916305664783,0.023734150023,0.1595261526074475,0.17828399999999997,0.00251949995038699,0.0011267546316745315,25,5,0.0560183328,0.0016312011049435951,0.0007294953111253293,1.6000000000000003e-05,2.1908902300206645e-05,9.797958971132712e-06,3.2000000000000005e-05,4.381780460041329e-05,1.9595917942265424e-05,238428.4513383819,0.0,0.0,166189.7773655952,2518.8876688287933,1126.480811037432,0.046694325051,0.1595261526074475,0.07898000000000001,0.0020418618954277947,0.0009131483997686232,-2.83190578083694,0.014105809826228924,0.006308309929826473,25,5,0.0,0.0,0.0,0.22452,0.0019646882704388753,0.0008786353054595631,0.22643200000000002,0.0038734377495966144,0.0017322540229423675,536581.2754081485,11132.487442163176,4978.599735867923,0.0,0.0,0.0,0.023734150023,0.1595261526074475,0.178268,0.0015941518120931965,0.0007129263636589718,25,5,0.0,0.0,0.0,0.226184,0.0014518539871488485,0.0006492888417337862,0.22406399999999999,0.002777279244152461,0.0012420370364848276,238428.4513383819,0.0,0.0,0.0,0.0,0.0,0.046694325051,0.1595261526074475,0.079644,0.0010942029062290094,0.0004893424159011787,-1.5584427424145215,0.017889729109828882,0.008000530077726836,25,5
