distance,R_sk-BB84,QBER-BB84,Throughputs-BB84,Latency-BB84,Loss-BB84,R_sk-B92,QBER-B92,Throughputs-B92,Latency-B92,Loss-B92,R_sk-COW,QBER-COW,Throughputs-COW,Latency-COW,Loss-COW,Visibility-COW,R_sk-BB84+Eve,QBER-BB84+Eve,Throughputs-BB84+Eve,Latency-BB84+Eve,Loss-BB84+Eve,R_sk-B92+Eve,QBER-B92+Eve,Throughputs-B92+Eve,Latency-B92+Eve,Loss-B92+Eve,R_sk-COW+Eve,QBER-COW+Eve,Throughputs-COW+Eve,Latency-COW+Eve,Loss-COW+Eve,Visibility-COW+Eve
4600,-0.9870277213055095,0.014054054054054054,1963087.5265724803,0.004167499996,0.19090410082161768,-1.9041113127854639,0.33638443935926776,2928379.654929502,0.004167499996,0.19090410082161768,-0.9334969316051106,0.0,1468845.633129754,0.004167499998,0.19090410082161768,0.22558011657318816,-1.6497999430288808,0.2611301369863014,1934464.3290894742,0.004170624995,0.19090410082161768,-2.1612186769581787,0.40055363321799303,2395905.3959454475,0.004167499996,0.19090410082161768,-0.9319775669935434,5.0377833753148616e-05,1478506.7626662028,0.004167499998,0.19090410082161768,0.23432467675291824
4700,-0.9900660859276263,0.013367609254498715,1934750.927398019,0.004173124995,0.19462155880093335,-1.895448663480485,0.33364055299539175,2896394.5518643623,0.004166874997,0.19462155880093335,-0.9310071376471049,0.0,1487738.4782031113,0.004169999998,0.19462155880093335,0.22818639006757818,-1.6498798251342053,0.26246956521739134,1906887.8070969402,0.004173124995,0.19462155880093335,-2.187423865155611,0.40178148921363954,2378664.1769938706,0.004169999996,0.19462155880093335,-0.9324442116683306,0.0,1470104.0596555723,0.004176249997,0.19462155880093335,0.23555241238409552
4800,-0.9906355302526936,0.01390557939914163,1928107.121617887,0.004178749994,0.1983219366123209,-1.9119037892077844,0.3384259259259259,2891516.7409300054,0.004169374997,0.1983219366123209,-0.9341055129397225,0.0,1467177.599831443,0.004178749997,0.1983219366123209,0.2259240924092409,-1.6615211815853703,0.26394487510766584,1918565.3048740465,0.004175624995,0.1983219366123209,-2.187655154616581,0.4037396121883656,2398896.8837202936,0.004172499996,0.1983219366123209,-0.9308671250356082,5.0632911392405066e-05,1474552.7014218832,0.004178749997,0.1983219366123209,0.2370925663994971
4900,-0.9917321083619287,0.014887737478411055,1911495.2143786442,0.004174999996,0.20200531273202338,-1.8971270692651898,0.3361166180758018,2872463.1111264555,0.004171874997,0.20200531273202338,-0.9352388118904275,0.0,1471271.8070754558,0.004181249997,0.20200531273202338,0.23166273770234166,-1.6564962633616522,0.2624913494809689,1916194.6177303998,0.004178124995,0.20200531273202338,-2.1761780554614756,0.40300773014757557,2356528.7350285314,0.004178124995,0.20200531273202338,-0.929907460502903,5.0697084917617235e-05,1474580.8652879773,0.004174999998,0.20200531273202338,0.21883231180260884
5000,-0.9919769059028667,0.014751286449399659,1925791.9045597657,0.004183749994,0.2056717652757185,-1.8982268939755522,0.3353504672897196,2859350.2049678513,0.004177499996,0.2056717652757185,-0.929867854767779,0.0,1465763.9936960947,0.004177499998,0.2056717652757185,0.24193305044790192,-1.6382936214875872,0.25893820713664056,1901526.8004347587,0.004183749994,0.2056717652757185,-2.206264850964288,0.4051123595505618,2364384.306402652,0.004177499996,0.2056717652757185,-0.9367486245174265,0.0,1451968.8020275382,0.0041837499969999995,0.2056717652757185,0.24737859500235737
5100,-0.9912321551670606,0.014888507718696398,1927188.6184372837,0.004186249994,0.20932137200017487,-1.9129306466048324,0.3389400116482237,2870903.25659974,0.004179999996,0.20932137200017487,-0.9268960304859112,0.0,1455763.6938327067,0.004186249997,0.20932137200017487,0.23874587458745877,-1.6555079210131805,0.261704347826087,1899434.3722301943,0.004186249994,0.20932137200017487,-2.19077682053112,0.40497526501766784,2355125.2900037495,0.004179999996,0.20932137200017487,-0.933238259556005,0.0,1456474.533186652,0.004186249997,0.20932137200017487,0.248985541411284
5200,-0.9917812648806167,0.015008726003490404,1889817.1726369704,0.004182499996,0.21295421030490136,-1.889850131664408,0.33438493231312544,2836025.614581996,0.004182499996,0.21295421030490136,-0.9327939367798422,0.00015384615384615385,1444612.2244175547,0.004188749997,0.21295421030490136,0.24749017758918745,-1.6650446870788376,0.2646830985915493,1874058.5066930514,0.004185624995,0.21295421030490136,-2.2012359902850243,0.40437810945273633,2346043.513889998,0.004182499996,0.21295421030490136,-0.928919661635083,0.0,1438732.8107602517,0.004188749997,0.21295421030490136,0.24864529310073863
5300,-0.9974760353335981,0.01681260945709282,1894501.7090671943,0.0041849999959999995,0.21657035723378826,-1.9077949521862674,0.3397879858657244,2840601.210235655,0.004181874997,0.21657035723378826,-0.934979003954131,5.1880674448767835e-05,1438351.0473465438,0.004191249997,0.21657035723378826,0.24115612570548192,-1.6485591987393984,0.2598949211908932,1890990.7335850704,0.004191249994,0.21657035723378826,-2.1635101604016853,0.39994301994301995,2329783.8634249023,0.0041849999959999995,0.21657035723378826,-0.9348855100085227,0.0,1442894.2998329303,0.0041849999979999995,0.21657035723378826,0.2405540096527221
5400,-0.9928742164113282,0.014443470639789659,1887005.5362840423,0.004193749994,0.22016988947674132,-1.894154891035328,0.33367359050445106,2818995.545761666,0.004184374997,0.22016988947674132,-0.9307322422185127,0.0,1446681.5203582842,0.004187499998,0.22016988947674132,0.2543193573236492,-1.657752055827553,0.2614094558429974,1852280.6652097094,0.004193749994,0.22016988947674132,-2.2009124537887326,0.4041240086517664,2302583.404904223,0.004187499996,0.22016988947674132,-0.9326878449354472,0.0,1438827.324007104,0.004193749997,0.22016988947674132,0.24590073731704631
5500,-0.995363012414822,0.015105633802816902,1885334.4901660518,0.004193124995,0.22375288337130828,-1.8918427358817171,0.3345238095238095,2819845.7263815138,0.004186874997,0.22375288337130828,-0.931838148740635,0.0,1435515.3933909265,0.004196249997,0.22375288337130828,0.2534295461334088,-1.6463066183457955,0.2601069518716578,1855688.7829243501,0.0041962499939999995,0.22375288337130828,-2.211880466476305,0.4054727793696275,2321877.029155263,0.004193124995,0.22375288337130828,-0.9317368134994465,0.0,1425986.694370146,0.004196249997,0.22375288337130828,0.24970837460107842
5600,-0.9944458977446058,0.015322153574580758,1884198.6958101252,0.004192499996,0.22731941490429775,-1.890724749109745,0.33552380952380956,2815639.3737081764,0.004189374997,0.22731941490429775,-0.9357184615954158,0.0,1423046.2829927786,0.004198749997,0.22731941490429775,0.23669606502224527,-1.6510782779267652,0.26080428954423596,1865285.2914388748,0.004198749994,0.22731941490429775,-2.2137336396271206,0.40580086580086583,2300980.7824752484,0.004192499996,0.22731941490429775,-0.9345512466128929,0.0,1426973.8954792556,0.004198749997,0.22731941490429775,0.24469021679322112
5700,-0.9925195230590864,0.014892857142857143,1851862.48555753,0.004198124995,0.2308695597133904,-1.8706644017923457,0.3287628243814122,2772243.472462745,0.004191874997,0.2308695597133904,-0.9325649137980736,0.0,1421960.443024133,0.004201249997,0.2308695597133904,0.2478155606910972,-1.6537837311512729,0.26366247755834826,1847453.9964502563,0.004201249994,0.2308695597133904,-2.199279804390337,0.4041048034934498,2279384.008980999,0.004194999996,0.2308695597133904,-0.935819060028202,0.0,1400202.2396941348,0.004201249997,0.2308695597133904,0.25104151928186264
5800,-0.9928257583833787,0.014702702702702703,1831852.0797445772,0.004200624995,0.2344033930887437,-1.8868792043621985,0.33350303030303036,2753943.884852495,0.004197499996,0.2344033930887437,-0.9348862018351027,0.0,1402664.9165521318,0.004203749997,0.2344033930887437,0.25270323381911364,-1.6551870222723384,0.2630588235294118,1834171.0235372586,0.004200624995,0.2344033930887437,-2.1971161110262454,0.40406135865595333,2271931.054381036,0.004200624995,0.2344033930887437,-0.9364090547329794,5.2840158520475564e-05,1413824.7838085145,0.004209999996,0.2344033930887437,0.23832948167712115
5900,-0.9918370834751027,0.015142857142857144,1854861.3503566575,0.004199999996,0.237920989974588,-1.8836336425871973,0.3322181818181818,2764529.7473633797,0.004196874997,0.237920989974588,-0.9354825088687718,0.0,1403319.4579556629,0.0042062499969999995,0.237920989974588,0.2535997357992074,-1.660671377315393,0.2636756756756757,1841072.7287267155,0.004203124995,0.237920989974588,-2.1978895833281564,0.4031578947368421,2267159.0727465465,0.004199999996,0.237920989974588,-0.9333879855056735,0.0,1395844.8245596315,0.0042062499969999995,0.237920989974588,0.2604343586840284
6000,-0.9925136968231671,0.014109221128021487,1849560.4176159692,0.004205624995,0.24142242497081623,-1.8839028296673956,0.33398413666870047,2745418.381034362,0.0041993749969999996,0.24142242497081623,-0.9353423810375961,0.0,1397017.134538391,0.004208749997,0.24142242497081623,0.2422815625589734,-1.6511520846955159,0.26190389845874884,1820245.1463420826,0.004205624995,0.24142242497081623,-2.181998304030702,0.3997653958944281,2269311.047111437,0.004205624995,0.24142242497081623,-0.9357222367278137,0.0,1403579.3123751117,0.004208749997,0.24142242497081623,0.24730295024218404
6100,-0.9955965658648441,0.015431654676258993,1847345.2051140796,0.004208124995,0.24490777233456607,-1.903449737899432,0.33782926829268295,2751467.922983714,0.004201874997,0.24490777233456607,-0.9345109047491696,5.333333333333333e-05,1387349.2732921427,0.004217499996,0.24490777233456607,0.2634160533433981,-1.6604238399095137,0.2634457611668186,1821362.9419121195,0.004211249994,0.24490777233456607,-2.2171824736084114,0.4064285714285714,2238894.02563726,0.004208124995,0.24490777233456607,-0.9334107197956983,0.0,1406809.3391956554,0.004211249997,0.24490777233456607,0.24890702648298418
6200,-0.9929248227977768,0.013718411552346571,1839124.049261399,0.0042106249949999995,0.24837710598179452,-1.8988319387237549,0.33457897971727096,2734853.945949273,0.004204374997,0.24837710598179452,-0.9358586529247471,0.0,1408147.8533993708,0.004213749997,0.24837710598179452,0.2711958231112789,-1.6640322001004786,0.2630769230769231,1809015.2607503096,0.0042106249949999995,0.24837710598179452,-2.208925210591642,0.40266272189349117,2252026.8117004177,0.004207499996,0.24837710598179452,-0.9346007870330179,0.0,1397100.4162195274,0.004213749997,0.24837710598179452,0.25314839277851164
6300,-0.991925574893002,0.014115490375802018,1806361.0429018503,0.004213124995,0.2518304994888456,-1.879253678159514,0.33004938271604944,2703872.8435769966,0.004209999996,0.2518304994888456,-0.9355622213267266,0.0,1385552.4140324732,0.004216249997,0.2518304994888456,0.25914795244385735,-1.641384091666034,0.2585608856088561,1791685.89272765,0.004213124995,0.2518304994888456,-2.213594431098699,0.4091428571428572,2203170.222041044,0.004213124995,0.2518304994888456,-0.9351587058983035,0.0,1384912.416761183,0.004216249997,0.2518304994888456,0.2623576775492231
6400,-0.9971495487267535,0.015882891125343093,1816579.004023625,0.004215624995,0.255268026094011,-1.907988079445883,0.33802224969097655,2698150.390426794,0.004212499996,0.255268026094011,-0.93672215954794,0.0,1376145.928490393,0.004224999996,0.255268026094011,0.26556583003082346,-1.663413067729984,0.26478821362799265,1798675.9769321317,0.004215624995,0.255268026094011,-2.1906579515217084,0.40652206432311144,2223105.9055618616,0.004215624995,0.255268026094011,-0.9345055321895861,0.0,1372199.4253367875,0.004218749997,0.255268026094011,0.264894319682959
6500,-0.9956457065581006,0.014944649446494467,1798269.3787044296,0.004221249994,0.2586897586990825,-1.8939818131909576,0.3332094175960347,2701863.2782250335,0.004211874997,0.2586897586990825,-0.9376088848020533,5.398110661268556e-05,1369080.7044754764,0.004221249997,0.2586897586990825,0.2691120966220042,-1.661837450239983,0.26347985347985353,1808143.1030565014,0.004221249994,0.2586897586990825,-2.199110968781079,0.4050037453183521,2224431.764256916,0.004214999996,0.2586897586990825,-0.9359080923132963,5.4127198917456026e-05,1379415.7089981588,0.004221249997,0.2586897586990825,0.24732653959866643
6600,-0.9922905589501037,0.013848987108655616,1796726.1905412923,0.004220624995,0.262095769870899,-1.8983563801566214,0.335273631840796,2701248.33459587,0.004214374997,0.262095769870899,-0.9362315603895363,0.0,1364961.7473424335,0.004223749997,0.262095769870899,0.27689367124451364,-1.6608155279540553,0.2628518173345759,1783647.8568406168,0.004223749994,0.262095769870899,-2.2067731384437654,0.40448795180722896,2208998.282507703,0.004220624995,0.262095769870899,-0.9353571652789525,0.0,1362762.0515056474,0.004223749997,0.262095769870899,0.2614878789308918
6700,-0.9942989769320479,0.014734883720930233,1780861.0005981296,0.004226249994,0.26548613184288505,-1.9065570444174216,0.3353537883531622,2671430.1568148294,0.004216874997,0.26548613184288505,-0.9376999192300268,5.486968449931413e-05,1354316.2796282552,0.0042262499969999996,0.26548613184288505,0.2531108908710495,-1.6487662825305243,0.2605253283302064,1770943.308753271,0.004226249994,0.26548613184288505,-2.1946574923280067,0.4060955269143291,2197904.032528359,0.004223124995,0.26548613184288505,-0.9365291843349972,0.0,1353598.6973385855,0.0042262499969999996,0.26548613184288505,0.2656834521056523
6800,-0.996484223839152,0.015131086142322097,1766324.9919199322,0.004225624995,0.2688609165165826,-1.9099507780926717,0.33640125391849535,2668593.9076561476,0.004222499996,0.2688609165165826,-0.9372498547295391,5.449591280653951e-05,1363880.7858998626,0.004228749997,0.2688609165165826,0.26013654883823367,-1.655091410579106,0.26278765201122545,1772453.2781567224,0.004225624995,0.2688609165165826,-2.193403197572094,0.406044039483675,2184725.153750529,0.004225624995,0.2688609165165826,-0.9372781989067888,0.0,1348359.0745724128,0.004228749997,0.2688609165165826,0.2711312473453207
6900,-0.9933121728329173,0.01403180542563143,1773082.8543621195,0.004224999996,0.272220195463176,-1.8901488043785786,0.3324540266328472,2642236.6839164207,0.004224999996,0.272220195463176,-0.9387227557408664,0.0,1341925.367923182,0.004231249997,0.272220195463176,0.262129721396322,-1.673383090811875,0.2666541705716964,1765127.1250737095,0.004228124995,0.272220195463176,-2.196591996647019,0.40404528301886783,2203189.3543817727,0.004228124995,0.272220195463176,-0.9382259960404781,0.0,1347742.5856778272,0.004237499996,0.272220195463176,0.2717872481004295
7000,-0.9946495026000639,0.014555659494855006,1775417.0274456695,0.004230624995,0.27556403992501,-1.876768774548761,0.32958174904942966,2639210.3377826284,0.0042274999959999995,0.27556403992501,-0.9412128752297915,0.0,1348796.3708605198,0.004233749997,0.27556403992501,0.26954237261472147,-1.6585660148046628,0.26301318267419965,1754210.5318328294,0.004230624995,0.27556403992501,-2.2034170478042183,0.403893536121673,2194537.153278507,0.004230624995,0.27556403992501,-0.9346109138354983,0.0,1348347.221767381,0.004233749997,0.27556403992501,0.2841395692733651
7100,-0.9937190235065113,0.014696969696969696,1750330.832176374,0.004229999996,0.27889252081710036,-1.8971709983493958,0.33493299298021695,2623871.8763544317,0.004226874997,0.27889252081710036,-0.9377670873233368,0.0,1351381.3321990997,0.004236249997,0.27889252081710036,0.27972690232353264,-1.6643011597370767,0.2643361986628463,1729673.724997476,0.0042331249949999995,0.27889252081710036,-2.196765894943755,0.402826420890937,2167703.276570905,0.0042331249949999995,0.27889252081710036,-0.9367111711397853,5.5632823365785815e-05,1341662.2144694263,0.004236249997,0.27889252081710036,0.2616451932606541
7200,-0.9946210054605014,0.014514608859566446,1761587.7392042296,0.0042387499939999995,0.28220570872863826,-1.8950655938395153,0.33448717948717943,2613594.3634750536,0.004235624995,0.28220570872863826,-0.9412405900235657,5.6258790436005626e-05,1312485.729597673,0.004238749997,0.28220570872863826,0.2811852831020049,-1.6774521559769477,0.267621776504298,1728285.0218408096,0.004235624995,0.28220570872863826,-2.197186674076355,0.40387990762124704,2168911.72263089,0.004235624995,0.28220570872863826,-0.9384079559369232,0.0,1321776.5572307457,0.004238749997,0.28220570872863826,0.2708526107072042
7300,-0.9972288724766084,0.014587332053742803,1723843.1563046607,0.004238124995,0.2855036739244866,-1.89400165992874,0.33366795366795365,2612923.6763299317,0.004234999996,0.2855036739244866,-0.9380976773605044,0.0,1328558.946524868,0.004241249997,0.2855036739244866,0.2890693355994083,-1.6739512665989251,0.26614354066985646,1734876.7095842618,0.004238124995,0.2855036739244866,-2.1788219134398754,0.4005287713841369,2140233.3692964767,0.004238124995,0.2855036739244866,-0.9397959567227863,0.0,1307604.2568894268,0.0042474999959999996,0.2855036739244866,0.2735955056179776
7400,-0.9949168024171361,0.014171428571428571,1741321.3604564313,0.004243749994,0.2887864863466709,-1.8951824336785734,0.33232558139534885,2596559.3334973026,0.004240624995,0.2887864863466709,-0.9341303275951874,5.641748942172073e-05,1315855.3844903766,0.004243749997,0.2887864863466709,0.28312088880496017,-1.6710118559098641,0.26626923076923076,1726627.1002526344,0.004240624995,0.2887864863466709,-2.19635119829549,0.4009914794732765,2154156.7072736397,0.004240624995,0.2887864863466709,-0.9394468146443826,0.0,1314560.082633274,0.004243749997,0.2887864863466709,0.27298649796997454
7500,-0.9952220147170379,0.015038461538461539,1720961.6494343646,0.004243124995,0.2920542156158621,-1.9039904560371403,0.3361136216914138,2598153.981543469,0.004239999996,0.2920542156158621,-0.936684112435616,0.0,1320308.9427335695,0.004246249997,0.2920542156158621,0.26846221634721307,-1.644625445464646,0.25792836398838337,1713102.6423948035,0.004243124995,0.2920542156158621,-2.2032740097190096,0.4054104769351055,2131328.126111348,0.004239999996,0.2920542156158621,-0.9352853608206297,0.0,1297801.9103361606,0.004252499996,0.2920542156158621,0.28621943159286184
7600,-0.9995409546219453,0.0156420233463035,1705608.1471957837,0.004248749994,0.2953069310328531,-1.8992354988938622,0.3352405721716515,2571135.993602292,0.004242499996,0.2953069310328531,-0.9374865255221586,5.738880918220947e-05,1295208.5975050163,0.0042487499969999995,0.2953069310328531,0.29157303370786514,-1.6710219765384082,0.26587778855480115,1718916.8583070242,0.004245624995,0.2953069310328531,-2.1964557937465976,0.4022730860299922,2116410.7819857686,0.004245624995,0.2953069310328531,-0.9392804563165379,0.0,1285857.3657706785,0.0042487499969999995,0.2953069310328531,0.28980738362760833
7700,-0.9965540737911952,0.014460641399416909,1703703.797714008,0.004248124995,0.29854470158002877,-1.8807698757581672,0.33121152586771446,2557874.133263686,0.004248124995,0.29854470158002877,-0.9409310806134841,5.6980056980056985e-05,1304473.1326314765,0.004251249997,0.29854470158002877,0.2850022031284424,-1.6598903146120125,0.2613073170731708,1699149.916576352,0.004248124995,0.29854470158002877,-2.18748125653315,0.40028257456828886,2122887.858209316,0.004248124995,0.29854470158002877,-0.9415003306976815,0.0,1297692.5103395504,0.004251249997,0.29854470158002877,0.28218770654329145
7800,-0.9983117456440028,0.014716242661448142,1695095.287583413,0.004253749994,0.30176759592282865,-1.8990880656284377,0.3344524590163935,2552885.2356963893,0.004250624995,0.30176759592282865,-0.9373074379273442,0.0,1289380.6110224,0.004253749997,0.30176759592282865,0.2900716253443526,-1.6593444708002705,0.26362573099415204,1704183.3872215839,0.004250624995,0.30176759592282865,-2.190378302339615,0.40547334924423234,2093947.8459575204,0.0042474999959999996,0.30176759592282865,-0.9390382637855766,0.0,1307064.1896433223,0.004259999996,0.30176759592282865,0.28093349075167257
7900,-0.9968996567577209,0.014193548387096773,1699995.424352536,0.004256249994,0.3049756824112032,-1.9014464604696688,0.33464639788499667,2527257.3954271893,0.004249999996,0.3049756824112032,-0.940622537878922,5.7887120115774244e-05,1282631.110414355,0.004256249997,0.3049756824112032,0.2906997245179063,-1.6593435375927639,0.26184340931615463,1669498.391867281,0.0042531249949999995,0.3049756824112032,-2.1843599630506914,0.40442322991249,2093879.6536143324,0.004249999996,0.3049756824112032,-0.9395147404915984,0.0,1289295.954036658,0.004256249997,0.3049756824112032,0.2854986225895317
8000,-0.998798587359415,0.01559055118110236,1682783.4691667082,0.0042587499939999995,0.3081690290810635,-1.8945867138529229,0.33364485981308406,2520393.8183542923,0.004255624995,0.3081690290810635,-0.9402754536645628,5.8224163027656476e-05,1290295.5306003846,0.004258749997,0.3081690290810635,0.28851790633608815,-1.665800940286458,0.2624554455445545,1673537.7008111665,0.0042587499939999995,0.3081690290810635,-2.186846905104982,0.4026003210272873,2072848.0017180997,0.004252499996,0.3081690290810635,-0.9406380273197678,5.856515373352855e-05,1265577.7272832037,0.004258749997,0.3081690290810635,0.28416528925619833
8100,-0.9955338441193783,0.014055118110236221,1675212.5347203433,0.004261249994,0.31134770365572395,-1.9100131136448104,0.33713527851458885,2524938.3883031304,0.004258124995,0.31134770365572395,-0.9380962420973806,0.0,1281017.0005381114,0.004261249997,0.31134770365572395,0.28917906336088156,-1.6459106240480406,0.25834825870646766,1665823.321991706,0.004258124995,0.31134770365572395,-2.1786153782936357,0.40009646302250806,2071166.0043829228,0.004254999996,0.31134770365572395,-0.9416392917763683,5.847953216374269e-05,1272933.7766268277,0.004261249997,0.31134770365572395,0.2810027548209367
8200,-0.9963017790891683,0.014322453016815034,1679299.1948894747,0.004263749994,0.3145117735473384,-1.9163982719202948,0.3395983935742972,2504600.891397672,0.004260624995,0.3145117735473384,-0.9420016851147199,0.0,1272423.8027837356,0.004263749997,0.3145117735473384,0.2954710743801653,-1.6620405726008685,0.2621556886227545,1661492.9340637943,0.004263749994,0.3145117735473384,-2.19450487885497,0.4042799678197908,2069453.34244433,0.004257499996,0.3145117735473384,-0.9396174409765008,0.0,1270582.6423623012,0.004263749997,0.3145117735473384,0.2938181818181818
8300,-0.9932712827963093,0.013464955577492596,1680308.4310717892,0.004263124995,0.3176613058583304,-1.889254118916119,0.33203728362183754,2512261.3847174193,0.004259999996,0.3176613058583304,-0.9412975649779133,0.0,1264989.0733677687,0.004266249997,0.3176613058583304,0.29218732782369145,-1.6706911840001188,0.26586102719033233,1645672.1194563925,0.004266249994,0.3176613058583304,-2.20711008635921,0.40709886547811996,2051900.1375472704,0.004263124995,0.3176613058583304,-0.9396629944511814,5.865102639296188e-05,1275519.9502634471,0.004266249997,0.3176613058583304,0.29907438016528926
8400,-0.9995897918217168,0.01490981963927856,1658421.646428799,0.004265624995,0.3207963673828155,-1.9119526600318557,0.33564753004005343,2518918.8290407415,0.004262499996,0.3207963673828155,-0.9400070076212979,0.0,1257888.1872096905,0.0042687499969999996,0.3207963673828155,0.27980599647266313,-1.6660333761023494,0.26439317953861585,1654742.0348341295,0.004271874993,0.3207963673828155,-2.2186895644339546,0.4086293592862936,2051115.7413921936,0.004271874993,0.3207963673828155,-0.9413035542156027,5.873715124816447e-05,1268046.7588617776,0.004274999996,0.3207963673828155,0.29543650793650794
8500,-0.9940552424684008,0.014223107569721116,1667213.7285754161,0.004268124995,0.3239170246080183,-1.9039919541997317,0.33632817753866845,2491374.3843532978,0.004268124995,0.3239170246080183,-0.9418083492572127,0.0,1257986.5329189117,0.004277499996,0.3239170246080183,0.29164462081128745,-1.6677116241625995,0.26520161290322586,1644716.4880411508,0.004271249994,0.3239170246080183,-2.198559653901893,0.39883211678832114,2053286.2170405097,0.004268124995,0.3239170246080183,-0.9415650563266577,0.0,1259643.2253754716,0.004271249997,0.3239170246080183,0.2931437389770723
8600,-0.9976677964512287,0.015129740518962076,1670753.7667277015,0.004273749994,0.3270233437156822,-1.9135253821027336,0.33780487804878045,2470736.4669425427,0.004267499996,0.3270233437156822,-0.9420497524264149,0.0,1257096.734065416,0.004273749997,0.3270233437156822,0.2959293902746284,-1.6552397927928275,0.26038578680203045,1639406.999485115,0.004270624995,0.3270233437156822,-2.2074656191280524,0.4022988505747126,2032032.976581673,0.004273749994,0.3270233437156822,-0.9403220473829343,0.0,1255092.1860958005,0.004273749997,0.3270233437156822,0.296902557319224
8700,-0.9960532905396035,0.014103343465045591,1638101.6855318763,0.004276249994,0.3301153905834736,-1.8885815584895986,0.3319672131147541,2451553.0503330654,0.004273124995,0.3301153905834736,-0.936927963044542,0.0,1251631.8801893692,0.004276249997,0.3301153905834736,0.293140589569161,-1.6658812275540256,0.2646868686868687,1647173.3438758801,0.004273124995,0.3301153905834736,-2.207692402513434,0.4049,1996870.5937948097,0.004273124995,0.3301153905834736,-0.938750130891712,0.0,1246992.6297754461,0.004276249997,0.3301153905834736,0.30190696649029986
8800,-1.001049019843709,0.015300101729399797,1630667.383833654,0.004278749994,0.33319323078637786,-1.91774130473993,0.33827705031013094,2425602.9185196487,0.004272499996,0.33319323078637786,-0.9420470632606961,0.0,1246970.3885497553,0.004284999996,0.33319323078637786,0.3027336860670194,-1.6684593037919884,0.26329268292682934,1637320.9583065007,0.0042756249949999995,0.33319323078637786,-2.198373480026044,0.39930463576158937,2016443.5177401179,0.0042756249949999995,0.33319323078637786,-0.9404049221912024,5.979073243647235e-05,1238840.859653426,0.004278749997,0.33319323078637786,0.3002314814814815
8900,-0.9991258830693803,0.013808553971486762,1626046.6180799545,0.0042812499939999995,0.33625692959809117,-1.8876871798795785,0.3313932738503775,2440270.174215807,0.0042812499939999995,0.33625692959809117,-0.9439729836919988,0.0,1247205.5223809893,0.004281249997,0.33625692959809117,0.30033068783068784,-1.6653040425250092,0.2626570545829042,1608497.2025240916,0.0042812499939999995,0.33625692959809117,-2.2076549867355846,0.4057615894039735,2005476.9358119918,0.0042812499939999995,0.33625692959809117,-0.9436731801511024,5.997001499250375e-05,1239834.4904522358,0.004287499996,0.33625692959809117,0.3038847946586042
9000,-0.9997407032101157,0.015077239958805356,1608935.3009315436,0.004283749994,0.339306551992404,-1.89923000134387,0.33522491349480965,2417259.717191015,0.004280624995,0.339306551992404,-0.9399396228292652,0.0,1243002.8106086,0.004283749997,0.339306551992404,0.30876322751322755,-1.6726923947564716,0.26676258992805757,1617706.645609613,0.004280624995,0.339306551992404,-2.2081959515942535,0.40394979079497906,1991238.8378580182,0.004280624995,0.339306551992404,-0.9382360444378243,6.051437216338881e-05,1229338.8708236164,0.004283749997,0.339306551992404,0.29660493827160495
9100,-0.9973278772160151,0.014620123203285422,1621544.2710868628,0.004283124995,0.3423421626445795,-1.891697251925082,0.33132179930795846,2418696.528259121,0.004279999996,0.3423421626445795,-0.9457974290037253,0.0,1225319.6095038576,0.004286249997,0.3423421626445795,0.2866247656853016,-1.6484440219793224,0.25840414507772025,1602404.784865069,0.004283124995,0.3423421626445795,-2.208934291569333,0.4063246425567704,1978474.844094211,0.004283124995,0.3423421626445795,-0.9439534800689025,6.0790273556231004e-05,1214760.8714098209,0.004286249997,0.3423421626445795,0.2971441173227478
9200,-0.9993786655941522,0.014808686659772493,1608860.6326889298,0.004288749994,0.3453638259327251,-1.92153830194483,0.33987368421052633,2380262.168263838,0.004282499996,0.3453638259327251,-0.9434902259452145,0.0,1229098.2672132077,0.004294999996,0.3453638259327251,0.31018067829182616,-1.6636092014498893,0.26285123966942153,1609113.8436543734,0.004288749994,0.3453638259327251,-2.20810917852448,0.40486577181208055,1998399.5925042022,0.004282499996,0.3453638259327251,-0.9392100602966854,0.0,1216046.9662239032,0.004288749997,0.3453638259327251,0.304388576469291
9300,-0.9991972968777446,0.014556701030927837,1615558.8101105548,0.004288124995,0.3483716059391573,-1.887986964326912,0.3280222841225627,2399540.578185289,0.004284999996,0.3483716059391573,-0.9423945605427292,0.0,1208673.385345561,0.0042912499969999995,0.3483716059391573,0.28242364097474915,-1.6606398269101343,0.2627434554973822,1588142.5679713974,0.004291249994,0.3483716059391573,-2.1846483853195853,0.3996964586846543,1965588.138840488,0.004284999996,0.3483716059391573,-0.9415692888023143,0.0,1205735.498319544,0.0042912499969999995,0.3483716059391573,0.3111368397838792
9400,-0.9976454522813848,0.014341968911917097,1610283.7098316243,0.004293749994,0.35136556645176165,-1.9093968005389745,0.33681403508771934,2384004.8517623227,0.004290624995,0.35136556645176165,-0.942695421728359,6.097560975609756e-05,1222440.7099743448,0.004293749997,0.35136556645176165,0.30570073878046095,-1.6632690235638659,0.2629528795811518,1585297.0553231505,0.004293749994,0.35136556645176165,-2.215281722271396,0.4087531806615776,1966215.841796223,0.004287499996,0.35136556645176165,-0.9411095170188828,0.0,1200180.482895812,0.004293749997,0.35136556645176165,0.30399161980372696
