keysize,global_seed,R_sk-BB84,R_sk_std-BB84,R_sk_sem-BB84,QBER_total-BB84,QBER_total_std-BB84,QBER_total_sem-BB84,QBER_est-BB84,QBER_est_std-BB84,QBER_est_sem-BB84,Throughputs-BB84,Throughputs_std-BB84,Throughputs_sem-BB84,Throughput_final-BB84,Throughput_final_std-BB84,Throughput_final_sem-BB84,Latency-BB84,Loss-BB84,R_s-BB84,R_s_std-BB84,R_s_sem-BB84,N_keys-BB84,N_replicas-BB84,R_sk-B92,R_sk_std-B92,R_sk_sem-B92,QBER_total-B92,QBER_total_std-B92,QBER_total_sem-B92,QBER_est-B92,QBER_est_std-B92,QBER_est_sem-B92,Throughputs-B92,Throughputs_std-B92,Throughputs_sem-B92,Throughput_final-B92,Throughput_final_std-B92,Throughput_final_sem-B92,Latency-B92,Loss-B92,R_s-B92,R_s_std-B92,R_s_sem-B92,N_keys-B92,N_replicas-B92,R_sk-COW,R_sk_std-COW,R_sk_sem-COW,QBER_total-COW,QBER_total_std-COW,QBER_total_sem-COW,QBER_est-COW,QBER_est_std-COW,QBER_est_sem-COW,Throughputs-COW,Throughputs_std-COW,Throughputs_sem-COW,Throughput_final-COW,Throughput_final_std-COW,Throughput_final_sem-COW,Latency-COW,Loss-COW,R_s-COW,R_s_std-COW,R_s_sem-COW,Visibility-COW,Visibility_std-COW,Visibility_sem-COW,N_keys-COW,N_replicas-COW,R_sk-BB84+Eve,R_sk_std-BB84+Eve,R_sk_sem-BB84+Eve,QBER_total-BB84+Eve,QBER_total_std-BB84+Eve,QBER_total_sem-BB84+Eve,QBER_est-BB84+Eve,QBER_est_std-BB84+Eve,QBER_est_sem-BB84+Eve,Throughputs-BB84+Eve,Throughputs_std-BB84+Eve,Throughputs_sem-BB84+Eve,Throughput_final-BB84+Eve,Throughput_final_std-BB84+Eve,Throughput_final_sem-BB84+Eve,Latency-BB84+Eve,Loss-BB84+Eve,R_s-BB84+Eve,R_s_std-BB84+Eve,R_s_sem-BB84+Eve,N_keys-BB84+Eve,N_replicas-BB84+Eve,R_sk-B92+Eve,R_sk_std-B92+Eve,R_sk_sem-B92+Eve,QBER_total-B92+Eve,QBER_total_std-B92+Eve,QBER_total_sem-B92+Eve,QBER_est-B92+Eve,QBER_est_std-B92+Eve,QBER_est_sem-B92+Eve,Throughputs-B92+Eve,Throughputs_std-B92+Eve,Throughputs_sem-B92+Eve,Throughput_final-B92+Eve,Throughput_final_std-B92+Eve,Throughput_final_sem-B92+Eve,Latency-B92+Eve,Loss-B92+Eve,R_s-B92+Eve,R_s_std-B92+Eve,R_s_sem-B92+Eve,N_keys-B92+Eve,N_replicas-B92+Eve,R_sk-COW+Eve,R_sk_std-COW+Eve,R_sk_sem-COW+Eve,QBER_total-COW+Eve,QBER_total_std-COW+Eve,QBER_total_sem-COW+Eve,QBER_est-COW+Eve,QBER_est_std-COW+Eve,QBER_est_sem-COW+Eve,Throughputs-COW+Eve,Throughputs_std-COW+Eve,Throughputs_sem-COW+Eve,Throughput_final-COW+Eve,Throughput_final_std-COW+Eve,Throughput_final_sem-COW+Eve,Latency-COW+Eve,Loss-COW+Eve,R_s-COW+Eve,R_s_std-COW+Eve,R_s_sem-COW+Eve,Visibility-COW+Eve,Visibility_std-COW+Eve,Visibility_sem-COW+Eve,N_keys-COW+Eve,N_replicas-COW+Eve,R_sk-BBM92,R_sk_std-BBM92,R_sk_sem-BBM92,QBER_total-BBM92,QBER_total_std-BBM92,QBER_total_sem-BBM92,QBER_est-BBM92,QBER_est_std-BBM92,QBER_est_sem-BBM92,Throughputs-BBM92,Throughputs_std-BBM92,Throughputs_sem-BBM92,Throughput_final-BBM92,Throughput_final_std-BBM92,Throughput_final_sem-BBM92,Latency-BBM92,Loss-BBM92,R_s-BBM92,R_s_std-BBM92,R_s_sem-BBM92,N_keys-BBM92,N_replicas-BBM92,R_sk-E91,R_sk_std-E91,R_sk_sem-E91,QBER_total-E91,QBER_total_std-E91,QBER_total_sem-E91,QBER_est-E91,QBER_est_std-E91,QBER_est_sem-E91,Throughputs-E91,Throughputs_std-E91,Throughputs_sem-E91,Throughput_final-E91,Throughput_final_std-E91,Throughput_final_sem-E91,Latency-E91,Loss-E91,R_s-E91,R_s_std-E91,R_s_sem-E91,CHSH_S-E91,CHSH_S_std-E91,CHSH_S_sem-E91,N_keys-E91,N_replicas-E91,R_sk-BBM92+Eve,R_sk_std-BBM92+Eve,R_sk_sem-BBM92+Eve,QBER_total-BBM92+Eve,QBER_total_std-BBM92+Eve,QBER_total_sem-BBM92+Eve,QBER_est-BBM92+Eve,QBER_est_std-BBM92+Eve,QBER_est_sem-BBM92+Eve,Throughputs-BBM92+Eve,Throughputs_std-BBM92+Eve,Throughputs_sem-BBM92+Eve,Throughput_final-BBM92+Eve,Throughput_final_std-BBM92+Eve,Throughput_final_sem-BBM92+Eve,Latency-BBM92+Eve,Loss-BBM92+Eve,R_s-BBM92+Eve,R_s_std-BBM92+Eve,R_s_sem-BBM92+Eve,N_keys-BBM92+Eve,N_replicas-BBM92+Eve,R_sk-E91+Eve,R_sk_std-E91+Eve,R_sk_sem-E91+Eve,QBER_total-E91+Eve,QBER_total_std-E91+Eve,QBER_total_sem-E91+Eve,QBER_est-E91+Eve,QBER_est_std-E91+Eve,QBER_est_sem-E91+Eve,Throughputs-E91+Eve,Throughputs_std-E91+Eve,Throughputs_sem-E91+Eve,Throughput_final-E91+Eve,Throughput_final_std-E91+Eve,Throughput_final_sem-E91+Eve,Latency-E91+Eve,Loss-E91+Eve,R_s-E91+Eve,R_s_std-E91+Eve,R_s_sem-E91+Eve,CHSH_S-E91+Eve,CHSH_S_std-E91+Eve,CHSH_S_sem-E91+Eve,N_keys-E91+Eve,N_replicas-E91+Eve
20,20260805,0.0,0.0,0.0,0.018,0.013038404810405297,0.0058309518948452994,0.0,0.0,0.0,2107651.035483169,146059.43473180573,65319.76496310227,0.0,0.0,0.0,0.0081209999962,0.03172214373875082,0.34199999999999997,0.014832396974191317,0.006633249580710795,25,5,0.0,0.0,0.0,0.028000000000000004,0.013038404810405298,0.0058309518948453,0.024,0.03577708763999664,0.016,1122125.6240800158,64349.256141085,28777.86220660237,0.0,0.0,0.0,0.0081259999942,0.03172214373875082,0.22199999999999998,0.05805170109479997,0.025961509971494337,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510309.1139426619,126016.18009284776,56356.14899049267,0.0,0.0,0.0,0.0081534999958,0.03172214373875082,0.157,0.029916550603303168,0.013379088160259645,0.9920301556527239,0.014206838304597428,0.006353491238885543,25,5,0.0,0.0,0.0,0.25,0.04301162633521311,0.019235384061671332,0.2,0.04898979485566356,0.02190890230020664,2134317.8336278885,188561.88374145702,84327.43800226205,0.0,0.0,0.0,0.0081204999964,0.03172214373875082,0.372,0.031937438845342656,0.014282856857085713,25,5,0.0,0.0,0.0,0.31799999999999995,0.07886697661252144,0.035270384177096804,0.32799999999999996,0.17064583206161232,0.07631513611335565,1664983.8290184203,190997.41219481785,85416.639438832,0.0,0.0,0.0,0.0081224999956,0.03172214373875082,0.30999999999999994,0.02549509756796392,0.011401754250991377,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514309.59199643915,29814.244679229232,13333.335560113594,0.0,0.0,0.0,0.008151499995999999,0.03172214373875082,0.17099999999999999,0.023558437978779493,0.01053565375285274,0.03824613945387144,0.0637000651011206,0.028487535147453533,25,5,0.0,0.0,0.0,0.026000000000000006,0.011401754250991382,0.005099019513592785,0.016,0.021908902300206645,0.009797958971132711,2027.9724745601675,170.38186998047152,76.19708868197301,0.0,0.0,0.0,0.016249150022999998,0.03172214373875082,0.22400000000000003,0.0167332005306815,0.007483314773547877,25,5,0.0,0.0,0.0,0.03,0.007071067811865475,0.0031622776601683794,0.048,0.03346640106136302,0.014966629547095763,937.9844541837577,86.01944549185389,38.46906550132462,0.0,0.0,0.0,0.028444300047000003,0.03172214373875082,0.136,0.02880972058177587,0.012884098726725126,-1.721404572036151,0.140566428669078,0.06286321797168674,25,5,0.0,0.0,0.0,0.22999999999999998,0.015811388300841885,0.00707106781186547,0.22399999999999998,0.08763560920082657,0.039191835884530846,2194.7835191431304,282.6337736922218,126.39766614261993,0.0,0.0,0.0,0.015029635020599999,0.03172214373875082,0.266,0.03847076812334269,0.017204650534085254,25,5,0.0,0.0,0.0,0.24,0.048989794855663564,0.021908902300206645,0.248,0.04381780460041326,0.019595917942265412,890.4584230609896,69.17381240226534,30.935469358856665,0.0,0.0,0.0,0.028444300047,0.03172214373875082,0.122,0.027748873851023214,0.012409673645990856,-0.845813294232649,0.1281010155259694,0.057288515740564705,25,5
45,20260805,0.0,0.0,0.0,0.019555555555555555,0.012412657816683503,0.005551109331909687,0.01818181818181818,0.022268088570756166,0.009958591954639384,2028875.9547143083,111554.6900364882,49888.77402610122,0.0,0.0,0.0,0.008128374997,0.03172214373875082,0.3342222222222223,0.012332832822676993,0.0055154105093292724,25,5,0.0,0.0,0.0,0.035555555555555556,0.01662958838566196,0.007436978013636226,0.02909090909090909,0.02757409252382382,0.01233150906022776,1076102.3548886676,61962.47513171827,27710.461289732455,0.0,0.0,0.0,0.008149749993200001,0.03172214373875082,0.18666666666666668,0.023306863292670045,0.010423146132940958,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522172.3722829212,18254.178380091147,8163.516746258159,0.0,0.0,0.0,0.0081969999962,0.03172214373875082,0.16711111111111107,0.005962847939999442,0.002666666666666668,0.9824846571184072,0.01188485314855902,0.005315067908556075,25,5,0.0,0.0,0.0,0.24622222222222226,0.030241823708807132,0.01352455471529151,0.22545454545454544,0.06994685113335034,0.03128118278924591,2108873.532619591,111553.96205349916,49888.44846221123,0.0,0.0,0.0,0.0081328749962,0.03172214373875082,0.33777777777777784,0.02060804110110157,0.009216196157034545,25,5,0.0,0.0,0.0,0.32177777777777783,0.014605934866804443,0.006531972647421814,0.29454545454545455,0.029875775863918163,0.013360853142453702,1586202.5212127608,124507.84516117768,55681.60110248231,0.0,0.0,0.0,0.0081407499948,0.03172214373875082,0.24355555555555553,0.024424234069393917,0.010922849535506223,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528839.0392458842,36512.67811328476,16328.966060374698,0.0,0.0,0.0,0.0081969999962,0.03172214373875082,0.1751111111111111,0.005752079602464345,0.0025724082006200483,0.04502332701250899,0.06476595217834934,0.02896421433965794,25,5,0.0,0.0,0.0,0.04,0.005443310539518172,0.0024343224778007374,0.04,0.019917183909278765,0.008907235428302464,4583.302621679573,121.07933602931469,54.14832520641742,0.0,0.0,0.0,0.015046510020599998,0.03172214373875082,0.2382222222222222,0.037528589924594735,0.016783295634221505,25,5,0.0,0.0,0.0,0.03822222222222223,0.01280432025856705,0.005726266100766721,0.02909090909090909,0.03302891295379082,0.014770978917519927,1989.7193132122532,86.9995072355974,38.907362437556124,0.0,0.0,0.0,0.0309245800518,0.03172214373875082,0.11022222222222222,0.04041757349116323,0.018075288362366895,-2.331452321605471,0.10101932779196778,0.045177216796834736,25,5,0.0,0.0,0.0,0.2311111111111111,0.03651483716701107,0.01632993161855452,0.20727272727272728,0.03770262064241403,0.01686112453726491,4482.24679907777,252.79302354656144,113.05247697756327,0.0,0.0,0.0,0.014232250018999998,0.03172214373875082,0.21866666666666665,0.02274930469701284,0.010173798348675194,25,5,0.0,0.0,0.0,0.24533333333333332,0.04267592492144997,0.019085253825407898,0.20727272727272728,0.037702620642414024,0.016861124537264908,2109.7709509769043,188.90079810186728,84.47900511194769,0.0,0.0,0.0,0.0260390200422,0.03172214373875082,0.11111111111111112,0.01088662107903635,0.004868644955601477,-1.337475259696355,0.2387948590991504,0.10679230752463689,25,5
50,20260805,0.0,0.0,0.0,0.013600000000000001,0.005366563145999496,0.0024000000000000002,0.01,0.014907119849998597,0.006666666666666666,2002451.3040715219,133332.41864662297,59628.07033966189,0.0,0.0,0.0,0.008133999996399998,0.03172214373875082,0.3184,0.028368997162395455,0.012687001221722975,25,5,0.0,0.0,0.0,0.029599999999999998,0.00456070170039655,0.002039607805437113,0.026666666666666665,0.0149071198499986,0.006666666666666667,1059582.0538527167,62366.98684979767,27891.36442959661,0.0,0.0,0.0,0.0081539999932,0.03172214373875082,0.16720000000000002,0.026442390209661458,0.011825396399275587,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489071.9777772598,29814.240892566828,13333.333866666686,0.0,0.0,0.0,0.008211499996,0.03172214373875082,0.14679999999999999,0.021428952377566195,0.00958331884056875,0.9769184062852545,0.008926273679338351,0.003991950946553542,25,5,0.0,0.0,0.0,0.23359999999999997,0.023765521244020708,0.010628264204469133,0.24666666666666667,0.036132472314464675,0.016158932858054434,1949118.7110520252,152021.9320516003,67986.27482764647,0.0,0.0,0.0,0.0081327499966,0.03172214373875082,0.2968,0.03141973901864877,0.014051334456200236,25,5,0.0,0.0,0.0,0.30720000000000003,0.023899790794063444,0.010688311372709907,0.30333333333333334,0.08198915917499229,0.03666666666666667,1506446.7247393604,120149.23947904895,53732.37338401097,0.0,0.0,0.0,0.008141499995199999,0.03172214373875082,0.256,0.03622154055254965,0.01619876538505326,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489077.7982044817,18256.09268047118,8164.372847413982,0.0,0.0,0.0,0.0082014999964,0.03172214373875082,0.1604,0.02041568024827975,0.00913016976841066,0.014622079804212249,0.019896559857214387,0.008898012071824975,25,5,0.0,0.0,0.0,0.0312,0.011798304963002102,0.005276362383309168,0.023333333333333334,0.0190029237516523,0.008498365855987974,4894.55827296061,313.81304056593507,140.34145818626598,0.0,0.0,0.0,0.014642630019799999,0.03172214373875082,0.2136,0.02376552124402072,0.01062826420446914,25,5,0.0,0.0,0.0,0.027199999999999995,0.010353743284435826,0.004630334761116089,0.04666666666666667,0.02472066162365221,0.011055415967851333,2324.7757668385966,94.31083988085415,42.17708979773761,0.0,0.0,0.0,0.028489300047,0.03172214373875082,0.10880000000000001,0.015336231610144656,0.006858571279792901,-2.421713409870954,0.11929186028977798,0.05334894175407026,25,5,0.0,0.0,0.0,0.24000000000000005,0.04363484845854286,0.01951409746824075,0.25,0.058925565098878946,0.026352313834736487,4838.4333811456745,401.52076922839257,179.5655468745383,0.0,0.0,0.0,0.015457140021399998,0.03172214373875082,0.21199999999999997,0.02039607805437114,0.009121403400793104,25,5,0.0,0.0,0.0,0.26,0.011661903789690599,0.0052153619241621174,0.2533333333333333,0.059395098937351544,0.026562295750848713,2240.0423536065246,196.33782240427897,87.8049434900498,0.0,0.0,0.0,0.029711065049400003,0.03172214373875082,0.1032,0.02027806696901853,0.00906862723900371,-1.277597299857446,0.16170547185508058,0.07231688548032783,25,5
100,20260805,0.0,0.0,0.0,0.016000000000000004,0.004690415759823429,0.0020976176963403027,0.016,0.012649110640673518,0.00565685424949238,2058202.6394185107,119256.96834054617,53333.337600000305,0.0,0.0,0.0,0.008161499996,0.03172214373875082,0.3252,0.01942163741809633,0.008685620300243379,25,5,0.0,0.0,0.0,0.026799999999999997,0.0055856960175075755,0.0024979991993593588,0.032,0.019595917942265426,0.008763560920082658,1054735.7743552963,50942.97056347903,22782.389031141975,0.0,0.0,0.0,0.0081939999934,0.03172214373875082,0.178,0.018165902124584965,0.008124038404635967,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491375.43369491503,29804.887306704546,13329.150815902398,0.0,0.0,0.0,0.0083014999962,0.03172214373875082,0.1552,0.009705668446840735,0.004340506882842137,0.9801538011420782,0.018122675341652066,0.008104706799618649,25,5,0.0,0.0,0.0,0.23199999999999998,0.02059126028197401,0.009208691546577075,0.2496,0.022199099080818584,0.00992773891679269,2004872.2744323271,94280.91193499074,42163.7056134621,0.0,0.0,0.0,0.008158999996200001,0.03172214373875082,0.3064,0.02808558349046712,0.012560254774486058,25,5,0.0,0.0,0.0,0.3356,0.023723406163533942,0.010609429767899877,0.34240000000000004,0.06960459754929987,0.031128122333349956,1535521.15805794,61391.281888483034,27455.015905699944,0.0,0.0,0.0,0.008173999995,0.03172214373875082,0.23040000000000002,0.01835211159512714,0.008207313811473277,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498030.9356882657,27888.668108909224,12472.191538690306,0.0,0.0,0.0,0.008311499996,0.03172214373875082,0.15780000000000002,0.013935566009315871,0.006232174580353151,0.02789738734072541,0.03820008542166389,0.017083597549827835,25,5,0.0,0.0,0.0,0.0308,0.009444575162494074,0.004223742416388574,0.024,0.01131370849898476,0.005059644256269407,9987.637830818838,334.4537030272799,149.572243059105,0.0,0.0,0.0,0.0150836350206,0.03172214373875082,0.1984,0.008988882021697696,0.004019950248448357,25,5,0.0,0.0,0.0,0.03,0.005291502622129184,0.0023664319132398475,0.0304,0.01186591757935306,0.005306599664568639,4458.046823380401,85.77507637810571,38.35978031133616,0.0,0.0,0.0,0.026113270042199998,0.03172214373875082,0.0944,0.01071447618878311,0.00479165942028438,-2.6686286699483706,0.13100256312938113,0.05858612727680076,25,5,0.0,0.0,0.0,0.24359999999999998,0.019718012070185982,0.008818163074019442,0.23520000000000002,0.03025227264190246,0.013529227620230209,9726.52311628031,338.41187279410065,151.34239039212414,0.0,0.0,0.0,0.0154921400214,0.03172214373875082,0.21639999999999998,0.016637307474468326,0.0074404300950953045,25,5,0.0,0.0,0.0,0.244,0.01697056274847713,0.0075894663844041045,0.22240000000000001,0.06181262007066195,0.027643444069073594,4447.895260632909,157.4146249330194,70.39796040057293,0.0,0.0,0.0,0.0273387850446,0.03172214373875082,0.1004,0.01395707705789432,0.006241794613730893,-1.4807442727757523,0.19360956750213087,0.08658483080581976,25,5
200,20260805,0.0,0.0,0.0,0.014600000000000002,0.004505552130427523,0.002014944167960988,0.015999999999999997,0.010198039027185565,0.00456070170039655,2089632.8906301497,73013.74025870467,32652.73730199534,0.0,0.0,0.0,0.0082064999962,0.03172214373875082,0.3146,0.012157302332343276,0.005436910887627261,25,5,0.0,0.0,0.0,0.027200000000000002,0.004816637831516917,0.002154065922853801,0.027200000000000002,0.010353743284435826,0.004630334761116089,1077652.4289546194,23118.059708912835,10338.71060340562,0.0,0.0,0.0,0.008281499993199999,0.03172214373875082,0.17719999999999997,0.012275992831539127,0.005489990892524322,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489014.83184279146,29733.688412316093,13297.309702347315,0.0,0.0,0.0,0.0084914999962,0.03172214373875082,0.15030000000000004,0.0068062471303942515,0.003043846251044884,0.9801508500946188,0.017628160051018523,0.007883552838464715,25,5,0.0,0.0,0.0,0.23440000000000003,0.011502173707608464,0.005143928459844663,0.248,0.021166010488516723,0.009465727652959385,2089621.2497757063,119256.96357026721,53333.3354666667,0.0,0.0,0.0,0.008211499996,0.03172214373875082,0.30840000000000006,0.01702351315093333,0.007613146524269712,25,5,0.0,0.0,0.0,0.32639999999999997,0.024764894508154077,0.011075197515168746,0.33039999999999997,0.01824280680158619,0.008158431221748447,1529563.7189106583,56568.54475766561,25298.222293275932,0.0,0.0,0.0,0.008236499995,0.03172214373875082,0.2324,0.01016366075781752,0.0045453272709454,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502306.978207417,14907.119999069811,6666.66673333334,0.0,0.0,0.0,0.008511499996,0.03172214373875082,0.15130000000000002,0.006310705190388786,0.0028222331583340156,0.007797769086500173,0.012540216137175245,0.005608155147052735,25,5,0.0,0.0,0.0,0.028999999999999998,0.004062019202317978,0.001816590212458494,0.036000000000000004,0.01469693845669907,0.006572670690061994,19399.601751636368,422.97635584850354,189.16077691047892,0.0,0.0,0.0,0.015973145022200003,0.03172214373875082,0.2068,0.009311283477587837,0.004164132562731408,25,5,0.0,0.0,0.0,0.031,0.004358898943540674,0.0019493588689617931,0.0352,0.012132600710482482,0.005425863986500215,8812.707424590188,204.39403997762372,91.40779351715524,0.0,0.0,0.0,0.028714300046999996,0.03172214373875082,0.0998,0.009230384607371469,0.004127953488110062,-2.663363550818996,0.07511659074357047,0.033593160628131,25,5,0.0,0.0,0.0,0.23900000000000002,0.005700877125495688,0.0025495097567963913,0.2432,0.015594870951694343,0.006974238309665078,20113.299474999636,827.081504075423,369.88209320908305,0.0,0.0,0.0,0.014740130019799999,0.03172214373875082,0.2104,0.01463898903613224,0.006546754921333162,25,5,0.0,0.0,0.0,0.2332,0.026761913235043552,0.011968291440301737,0.20879999999999996,0.02142895237756619,0.009583318840568749,8865.187422472485,251.63128477338918,112.5329316037812,0.0,0.0,0.0,0.027892290045399996,0.03172214373875082,0.092,0.004743416490252573,0.002121320343559644,-1.4173050182219988,0.07936174231257832,0.035491650124749294,25,5
400,20260805,0.0,0.0,0.0,0.013000000000000001,0.0027386127875258306,0.001224744871391589,0.0128,0.0041472882706655445,0.0018547236990991407,2072168.4035796598,72988.96461269977,32641.657296264657,0.0,0.0,0.0,0.0083014999962,0.03172214373875082,0.3151,0.009403456811194507,0.004205353730662865,25,5,0.0,0.0,0.0,0.028800000000000003,0.0023874672772626637,0.0010677078252031306,0.029200000000000004,0.009444575162494077,0.0042237424163885755,1072627.0907777525,24452.27711515025,10935.39076682768,0.0,0.0,0.0,0.008461499992999999,0.03172214373875082,0.1642,0.009444575162494081,0.004223742416388577,25,5,0.012820624999999999,0.0013472934384813878,0.0006025279428167628,0.0,0.0,0.0,0.0,0.0,0.0,503136.0463652347,18257.418674792632,8164.96585010209,42207.94499780197,5231.986060703024,2339.8152978126604,0.008911499996,0.03172214373875082,0.14950000000000002,0.0062749501990055695,0.002806243040080457,0.9770909461845247,0.01184091565795391,0.005295418465405318,25,5,0.0,0.0,0.0,0.23710000000000003,0.0019811612756159063,0.0008860022573334726,0.24159999999999998,0.017629520696831227,0.007884161337770817,2152123.745953063,94280.90604382435,42163.7029788524,0.0,0.0,0.0,0.008311499996,0.03172214373875082,0.3234,0.009350133688883813,0.004181506905411015,25,5,0.0,0.0,0.0,0.3245,0.0058523499553598205,0.0026172504656604835,0.3348,0.024883729623993257,0.01112834219459484,1538615.91055992,56568.62772411913,25298.259397001915,0.0,0.0,0.0,0.0083514999952,0.03172214373875082,0.2379,0.009126883367283713,0.0040816663263917126,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509802.71306523465,14907.1199245342,6666.666700000001,0.0,0.0,0.0,0.008911499996,0.03172214373875082,0.15175,0.0051326162919119464,0.002295375786227603,0.03335358860607738,0.051607724805783496,0.023079676165966803,25,5,0.0,0.0,0.0,0.028100000000000003,0.0022192341021172158,0.000992471662063961,0.030400000000000003,0.0058991524815010495,0.002638181191654583,38717.48328977479,1164.4669072422525,520.7654324285237,0.0,0.0,0.0,0.0152861350206,0.03172214373875082,0.20770000000000005,0.009903282284172248,0.004428882477555707,25,5,0.0,0.0,0.0,0.029599999999999998,0.003008321791298266,0.0013453624047073717,0.0316,0.006841052550594827,0.00305941170815567,16999.078420106096,267.63668166110574,119.69076269334074,0.0,0.0,0.0,0.029014300047,0.03172214373875082,0.0911,0.0052962250707461475,0.0023685438564654037,-2.6902653377763808,0.048772704139434124,0.021811816380452015,25,5,0.0,0.0,0.0,0.24200000000000005,0.013928388277184154,0.00622896460095899,0.2424,0.0237655212440207,0.010628264204469131,38589.27970276991,536.3140826614134,239.84694922427232,0.0,0.0,0.0,0.014870130019799999,0.03172214373875082,0.20549999999999996,0.006680194607943685,0.0029874738492579275,25,5,0.0,0.0,0.0,0.2384,0.011733499051860004,0.005247380298777659,0.2172,0.0177538728169377,0.007939773296511674,17276.10575157862,521.2987992012271,233.13191032059137,0.0,0.0,0.0,0.0277662850446,0.03172214373875082,0.0951,0.010364603224436532,0.004635191473930719,-1.476205854965475,0.044859283708057265,0.020061681558632975,25,5
800,20260805,0.0,0.0,0.0,0.0152,0.0031888477542836692,0.001426096069695166,0.016800000000000002,0.007854934754662193,0.003512833614050059,2142561.2474963353,59628.479996279246,26666.66693333336,0.0,0.0,0.0,0.008511499996,0.03172214373875082,0.31315,0.003826715301665381,0.001711359109012481,25,5,0.0,0.0,0.0,0.028099999999999997,0.002516197528017226,0.0011252777434926896,0.031,0.004527692569068707,0.002024845673131658,1077585.0600712479,20735.88290176586,9273.368748364812,0.0,0.0,0.0,0.008791499993200001,0.03172214373875082,0.16025,0.0031770662567847116,0.0014208272238382836,25,5,0.06144590625,0.0016726633304964581,0.0007480377820922554,0.0,0.0,0.0,0.0,0.0,0.0,528281.0441334511,0.0,0.0,209335.0500211605,3456.294768753095,1545.7020106417672,0.009711499996,0.03172214373875082,0.15162499999999998,0.002393023714884578,0.0010701927396501983,0.9815620284604496,0.006857434190467684,0.003066737800223396,25,5,0.0,0.0,0.0,0.24155,0.008421327092566828,0.0037661319679480184,0.24180000000000001,0.017484278652549534,0.007819207120929837,2169227.9144296683,0.0,0.0,0.0,0.0,0.0,0.008511499996,0.03172214373875082,0.31684999999999997,0.0061354502687252085,0.0027438567746877834,25,5,0.0,0.0,0.0,0.32245,0.012272173809069031,0.005488282973754176,0.3176,0.017840964099509873,0.007978721702127479,1555106.9817771884,0.0,0.0,0.0,0.0,0.0,0.008611499995,0.03172214373875082,0.23335000000000003,0.005478936940684766,0.002450255088761174,25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528281.0441334511,0.0,0.0,0.0,0.0,0.0,0.009711499996,0.03172214373875082,0.148,0.007389287008906882,0.0033045896114343764,0.03941848468186217,0.029346555828268173,0.013124178747500055,25,5,0.0,0.0,0.0,0.02805,0.0032758586660599385,0.0014650085323983611,0.028000000000000004,0.004636809247747852,0.0020736441353327723,75366.8774004392,2239.5410115099094,1001.5531880269592,0.0,0.0,0.0,0.014704125019,0.03172214373875082,0.20575000000000002,0.00621992765231237,0.002781636209140227,25,5,0.007626000000000001,0.0024720719283913696,0.0011055441754304189,0.0294,0.0019573579131063373,0.0008753570700005793,0.027000000000000003,0.004062019202317981,0.0018165902124584953,33756.89495126302,685.7165920252238,306.6617826135781,2779.6199972313034,931.8592142820115,416.7401097188241,0.028762290045400003,0.03172214373875082,0.09144999999999999,0.001788854381999827,0.0007999999999999979,-2.695013326732947,0.03194449905930041,0.014286014280754761,25,5,0.0,0.0,0.0,0.242,0.005276717729801351,0.0023598199083828377,0.242,0.006855654600401042,0.0030659419433511775,76118.04229137322,1632.3319880643994,730.0010574318744,0.0,0.0,0.0,0.0151301300198,0.03172214373875082,0.2052,0.009512163266050465,0.004253968735193052,25,5,0.0,0.0,0.0,0.24689999999999998,0.007383681331151821,0.003302082676130321,0.2518000000000001,0.014377065069060516,0.006429618962271404,34280.434117740966,599.0060793280054,267.8836624626103,0.0,0.0,0.0,0.0283362850446,0.03172214373875082,0.09495,0.0019235384061671362,0.0008602325267042634,-1.4387694165629845,0.04139711778518921,0.01851335388804972,25,5
